"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sbav_profit","sbavp_wosp"
"250","Northern","Tracking",0.05,0,0.01,7,8.2,1177.24503,0.8,2460,1177.24503,1177.24503
"251","Northern","Tracking",0.05,0,0.01,8,8.2,1522.89003,0.7,2152.5,1522.89003,1522.89003
"252","Northern","Tracking",0.05,0,0.01,9,8.2,1253.53503,0.6,1845,1253.53503,1253.53503
"253","Southern","Fixed",0.05,0,0.01,4,4.6,872.085030000002,1.6,4920,872.085030000002,872.085030000002
"254","Southern","Fixed",0.05,0,0.01,5,4.6,1024.66503,1.2,3690,1024.66503,1024.66503
"255","Southern","Fixed",0.05,0,0.01,6,4.6,216.600030000001,0.9,2767.5,216.600030000001,216.600030000001
"256","Southern","Fixed",0.05,0,0.01,7,4.6,1177.24503,0.8,2460,1177.24503,1177.24503
"257","Southern","Fixed",0.05,0,0.01,8,4.6,1522.89003,0.7,2152.5,1522.89003,1522.89003
"258","Southern","Fixed",0.05,0,0.01,9,4.6,1253.53503,0.6,1845,1253.53503,1253.53503
"259","Southern","Fixed",0.05,0,0.01,4,6.4,872.085030000002,1.6,4920,872.085030000002,872.085030000002
"260","Southern","Fixed",0.05,0,0.01,5,6.4,1024.66503,1.2,3690,1024.66503,1024.66503
"261","Southern","Fixed",0.05,0,0.01,6,6.4,216.600030000001,0.9,2767.5,216.600030000001,216.600030000001
"262","Southern","Fixed",0.05,0,0.01,7,6.4,1177.24503,0.8,2460,1177.24503,1177.24503
"263","Southern","Fixed",0.05,0,0.01,8,6.4,1522.89003,0.7,2152.5,1522.89003,1522.89003
"264","Southern","Fixed",0.05,0,0.01,9,6.4,1253.53503,0.6,1845,1253.53503,1253.53503
"265","Southern","Fixed",0.05,0,0.01,4,8.2,872.085030000002,1.6,4920,872.085030000002,872.085030000002
"266","Southern","Fixed",0.05,0,0.01,5,8.2,1024.66503,1.2,3690,1024.66503,1024.66503
"267","Southern","Fixed",0.05,0,0.01,6,8.2,216.600030000001,0.9,2767.5,216.600030000001,216.600030000001
"268","Southern","Fixed",0.05,0,0.01,7,8.2,1177.24503,0.8,2460,1177.24503,1177.24503
"269","Southern","Fixed",0.05,0,0.01,8,8.2,1522.89003,0.7,2152.5,1522.89003,1522.89003
"270","Southern","Fixed",0.05,0,0.01,9,8.2,1253.53503,0.6,1845,1253.53503,1253.53503
"271","Southern","Tracking",0.05,0,0.01,4,4.6,872.085030000002,1.6,4920,872.085030000002,872.085030000002
"272","Southern","Tracking",0.05,0,0.01,5,4.6,1024.66503,1.2,3690,1024.66503,1024.66503
"273","Southern","Tracking",0.05,0,0.01,6,4.6,216.600030000001,0.9,2767.5,216.600030000001,216.600030000001
"274","Southern","Tracking",0.05,0,0.01,7,4.6,1177.24503,0.8,2460,1177.24503,1177.24503
"275","Southern","Tracking",0.05,0,0.01,8,4.6,1522.89003,0.7,2152.5,1522.89003,1522.89003
"276","Southern","Tracking",0.05,0,0.01,9,4.6,1253.53503,0.6,1845,1253.53503,1253.53503
"277","Southern","Tracking",0.05,0,0.01,4,6.4,872.085030000002,1.6,4920,872.085030000002,872.085030000002
"278","Southern","Tracking",0.05,0,0.01,5,6.4,1024.66503,1.2,3690,1024.66503,1024.66503
"279","Southern","Tracking",0.05,0,0.01,6,6.4,216.600030000001,0.9,2767.5,216.600030000001,216.600030000001
"280","Southern","Tracking",0.05,0,0.01,7,6.4,1177.24503,0.8,2460,1177.24503,1177.24503
"281","Southern","Tracking",0.05,0,0.01,8,6.4,1522.89003,0.7,2152.5,1522.89003,1522.89003
"282","Southern","Tracking",0.05,0,0.01,9,6.4,1253.53503,0.6,1845,1253.53503,1253.53503
"283","Southern","Tracking",0.05,0,0.01,4,8.2,872.085030000002,1.6,4920,872.085030000002,872.085030000002
"284","Southern","Tracking",0.05,0,0.01,5,8.2,1024.66503,1.2,3690,1024.66503,1024.66503
"285","Southern","Tracking",0.05,0,0.01,6,8.2,216.600030000001,0.9,2767.5,216.600030000001,216.600030000001
"286","Southern","Tracking",0.05,0,0.01,7,8.2,1177.24503,0.8,2460,1177.24503,1177.24503
"287","Southern","Tracking",0.05,0,0.01,8,8.2,1522.89003,0.7,2152.5,1522.89003,1522.89003
"288","Southern","Tracking",0.05,0,0.01,9,8.2,1253.53503,0.6,1845,1253.53503,1253.53503
"289","Black Belt","Fixed",0.1,59,0.01,4,4.6,872.085030000002,1.6,4920,-2357.33715136772,872.085030000002
"290","Black Belt","Fixed",0.1,59,0.01,5,4.6,1024.66503,1.2,3690,-2204.75715136772,1024.66503
"291","Black Belt","Fixed",0.1,59,0.01,6,4.6,216.600030000001,0.9,2767.5,-3012.82215136772,216.600030000001
"292","Black Belt","Fixed",0.1,59,0.01,7,4.6,1177.24503,0.8,2460,-2052.17715136772,1177.24503
"293","Black Belt","Fixed",0.1,59,0.01,8,4.6,1522.89003,0.7,2152.5,-1706.53215136772,1522.89003
"294","Black Belt","Fixed",0.1,59,0.01,9,4.6,1253.53503,0.6,1845,-1975.88715136772,1253.53503
"295","Black Belt","Fixed",0.1,59,0.01,4,6.4,872.085030000002,1.6,4920,-2942.91605924494,872.085030000002
"296","Black Belt","Fixed",0.1,59,0.01,5,6.4,1024.66503,1.2,3690,-2790.33605924494,1024.66503
"297","Black Belt","Fixed",0.1,59,0.01,6,6.4,216.600030000001,0.9,2767.5,-3598.40105924495,216.600030000001
"298","Black Belt","Fixed",0.1,59,0.01,7,6.4,1177.24503,0.8,2460,-2637.75605924494,1177.24503
"299","Black Belt","Fixed",0.1,59,0.01,8,6.4,1522.89003,0.7,2152.5,-2292.11105924494,1522.89003
"300","Black Belt","Fixed",0.1,59,0.01,9,6.4,1253.53503,0.6,1845,-2561.46605924495,1253.53503
"301","Black Belt","Fixed",0.1,59,0.01,4,8.2,872.085030000002,1.6,4920,-4038.02466618417,872.085030000002
"302","Black Belt","Fixed",0.1,59,0.01,5,8.2,1024.66503,1.2,3690,-3885.44466618417,1024.66503
"303","Black Belt","Fixed",0.1,59,0.01,6,8.2,216.600030000001,0.9,2767.5,-4693.50966618417,216.600030000001
"304","Black Belt","Fixed",0.1,59,0.01,7,8.2,1177.24503,0.8,2460,-3732.86466618417,1177.24503
"305","Black Belt","Fixed",0.1,59,0.01,8,8.2,1522.89003,0.7,2152.5,-3387.21966618417,1522.89003
"306","Black Belt","Fixed",0.1,59,0.01,9,8.2,1253.53503,0.6,1845,-3656.57466618417,1253.53503
"307","Black Belt","Tracking",0.1,59,0.01,4,4.6,872.085030000002,1.6,4920,-2613.42382839166,872.085030000002
"308","Black Belt","Tracking",0.1,59,0.01,5,4.6,1024.66503,1.2,3690,-2460.84382839166,1024.66503
"309","Black Belt","Tracking",0.1,59,0.01,6,4.6,216.600030000001,0.9,2767.5,-3268.90882839166,216.600030000001
"310","Black Belt","Tracking",0.1,59,0.01,7,4.6,1177.24503,0.8,2460,-2308.26382839166,1177.24503
"311","Black Belt","Tracking",0.1,59,0.01,8,4.6,1522.89003,0.7,2152.5,-1962.61882839166,1522.89003
"312","Black Belt","Tracking",0.1,59,0.01,9,4.6,1253.53503,0.6,1845,-2231.97382839166,1253.53503
"313","Black Belt","Tracking",0.1,59,0.01,4,6.4,872.085030000002,1.6,4920,-3043.10185819768,872.085030000002
"314","Black Belt","Tracking",0.1,59,0.01,5,6.4,1024.66503,1.2,3690,-2890.52185819768,1024.66503
"315","Black Belt","Tracking",0.1,59,0.01,6,6.4,216.600030000001,0.9,2767.5,-3698.58685819768,216.600030000001
"316","Black Belt","Tracking",0.1,59,0.01,7,6.4,1177.24503,0.8,2460,-2737.94185819768,1177.24503
"317","Black Belt","Tracking",0.1,59,0.01,8,6.4,1522.89003,0.7,2152.5,-2392.29685819768,1522.89003
"318","Black Belt","Tracking",0.1,59,0.01,9,6.4,1253.53503,0.6,1845,-2661.65185819768,1253.53503
"319","Black Belt","Tracking",0.1,59,0.01,4,8.2,872.085030000002,1.6,4920,-3472.77988800369,872.085030000002
"320","Black Belt","Tracking",0.1,59,0.01,5,8.2,1024.66503,1.2,3690,-3320.19988800369,1024.66503
"321","Black Belt","Tracking",0.1,59,0.01,6,8.2,216.600030000001,0.9,2767.5,-4128.26488800369,216.600030000001
"322","Black Belt","Tracking",0.1,59,0.01,7,8.2,1177.24503,0.8,2460,-3167.61988800369,1177.24503
"323","Black Belt","Tracking",0.1,59,0.01,8,8.2,1522.89003,0.7,2152.5,-2821.97488800369,1522.89003
"324","Black Belt","Tracking",0.1,59,0.01,9,8.2,1253.53503,0.6,1845,-3091.3298880037,1253.53503
"325","Central","Fixed",0.1,59,0.01,4,4.6,872.085030000002,1.6,4920,-2366.40715136772,872.085030000002
"326","Central","Fixed",0.1,59,0.01,5,4.6,1024.66503,1.2,3690,-2213.82715136772,1024.66503
"327","Central","Fixed",0.1,59,0.01,6,4.6,216.600030000001,0.9,2767.5,-3021.89215136772,216.600030000001
"328","Central","Fixed",0.1,59,0.01,7,4.6,1177.24503,0.8,2460,-2061.24715136772,1177.24503
"329","Central","Fixed",0.1,59,0.01,8,4.6,1522.89003,0.7,2152.5,-1715.60215136772,1522.89003
"330","Central","Fixed",0.1,59,0.01,9,4.6,1253.53503,0.6,1845,-1984.95715136772,1253.53503
"331","Central","Fixed",0.1,59,0.01,4,6.4,872.085030000002,1.6,4920,-2951.98605924494,872.085030000002
"332","Central","Fixed",0.1,59,0.01,5,6.4,1024.66503,1.2,3690,-2799.40605924494,1024.66503
"333","Central","Fixed",0.1,59,0.01,6,6.4,216.600030000001,0.9,2767.5,-3607.47105924495,216.600030000001
"334","Central","Fixed",0.1,59,0.01,7,6.4,1177.24503,0.8,2460,-2646.82605924495,1177.24503
"335","Central","Fixed",0.1,59,0.01,8,6.4,1522.89003,0.7,2152.5,-2301.18105924494,1522.89003
"336","Central","Fixed",0.1,59,0.01,9,6.4,1253.53503,0.6,1845,-2570.53605924495,1253.53503
"337","Central","Fixed",0.1,59,0.01,4,8.2,872.085030000002,1.6,4920,-4047.09466618417,872.085030000002
"338","Central","Fixed",0.1,59,0.01,5,8.2,1024.66503,1.2,3690,-3894.51466618417,1024.66503
"339","Central","Fixed",0.1,59,0.01,6,8.2,216.600030000001,0.9,2767.5,-4702.57966618418,216.600030000001
"340","Central","Fixed",0.1,59,0.01,7,8.2,1177.24503,0.8,2460,-3741.93466618417,1177.24503
"341","Central","Fixed",0.1,59,0.01,8,8.2,1522.89003,0.7,2152.5,-3396.28966618417,1522.89003
"342","Central","Fixed",0.1,59,0.01,9,8.2,1253.53503,0.6,1845,-3665.64466618418,1253.53503
"343","Central","Tracking",0.1,59,0.01,4,4.6,872.085030000002,1.6,4920,-2623.66382839166,872.085030000002
"344","Central","Tracking",0.1,59,0.01,5,4.6,1024.66503,1.2,3690,-2471.08382839166,1024.66503
"345","Central","Tracking",0.1,59,0.01,6,4.6,216.600030000001,0.9,2767.5,-3279.14882839166,216.600030000001
"346","Central","Tracking",0.1,59,0.01,7,4.6,1177.24503,0.8,2460,-2318.50382839166,1177.24503
"347","Central","Tracking",0.1,59,0.01,8,4.6,1522.89003,0.7,2152.5,-1972.85882839166,1522.89003
"348","Central","Tracking",0.1,59,0.01,9,4.6,1253.53503,0.6,1845,-2242.21382839166,1253.53503
"349","Central","Tracking",0.1,59,0.01,4,6.4,872.085030000002,1.6,4920,-3053.34185819768,872.085030000002
"350","Central","Tracking",0.1,59,0.01,5,6.4,1024.66503,1.2,3690,-2900.76185819768,1024.66503
"351","Central","Tracking",0.1,59,0.01,6,6.4,216.600030000001,0.9,2767.5,-3708.82685819768,216.600030000001
"352","Central","Tracking",0.1,59,0.01,7,6.4,1177.24503,0.8,2460,-2748.18185819768,1177.24503
"353","Central","Tracking",0.1,59,0.01,8,6.4,1522.89003,0.7,2152.5,-2402.53685819768,1522.89003
"354","Central","Tracking",0.1,59,0.01,9,6.4,1253.53503,0.6,1845,-2671.89185819768,1253.53503
"355","Central","Tracking",0.1,59,0.01,4,8.2,872.085030000002,1.6,4920,-3483.01988800369,872.085030000002
"356","Central","Tracking",0.1,59,0.01,5,8.2,1024.66503,1.2,3690,-3330.43988800369,1024.66503
"357","Central","Tracking",0.1,59,0.01,6,8.2,216.600030000001,0.9,2767.5,-4138.50488800369,216.600030000001
"358","Central","Tracking",0.1,59,0.01,7,8.2,1177.24503,0.8,2460,-3177.85988800369,1177.24503
"359","Central","Tracking",0.1,59,0.01,8,8.2,1522.89003,0.7,2152.5,-2832.21488800369,1522.89003
"360","Central","Tracking",0.1,59,0.01,9,8.2,1253.53503,0.6,1845,-3101.5698880037,1253.53503
"361","Northern","Fixed",0.1,59,0.01,4,4.6,872.085030000002,1.6,4920,-2380.28715136772,872.085030000002
"362","Northern","Fixed",0.1,59,0.01,5,4.6,1024.66503,1.2,3690,-2227.70715136772,1024.66503
"363","Northern","Fixed",0.1,59,0.01,6,4.6,216.600030000001,0.9,2767.5,-3035.77215136772,216.600030000001
"364","Northern","Fixed",0.1,59,0.01,7,4.6,1177.24503,0.8,2460,-2075.12715136772,1177.24503
"365","Northern","Fixed",0.1,59,0.01,8,4.6,1522.89003,0.7,2152.5,-1729.48215136772,1522.89003
"366","Northern","Fixed",0.1,59,0.01,9,4.6,1253.53503,0.6,1845,-1998.83715136772,1253.53503
"367","Northern","Fixed",0.1,59,0.01,4,6.4,872.085030000002,1.6,4920,-2965.86605924494,872.085030000002
"368","Northern","Fixed",0.1,59,0.01,5,6.4,1024.66503,1.2,3690,-2813.28605924494,1024.66503
"369","Northern","Fixed",0.1,59,0.01,6,6.4,216.600030000001,0.9,2767.5,-3621.35105924495,216.600030000001
"370","Northern","Fixed",0.1,59,0.01,7,6.4,1177.24503,0.8,2460,-2660.70605924494,1177.24503
"371","Northern","Fixed",0.1,59,0.01,8,6.4,1522.89003,0.7,2152.5,-2315.06105924494,1522.89003
"372","Northern","Fixed",0.1,59,0.01,9,6.4,1253.53503,0.6,1845,-2584.41605924495,1253.53503
"373","Northern","Fixed",0.1,59,0.01,4,8.2,872.085030000002,1.6,4920,-4060.97466618417,872.085030000002
"374","Northern","Fixed",0.1,59,0.01,5,8.2,1024.66503,1.2,3690,-3908.39466618417,1024.66503
"375","Northern","Fixed",0.1,59,0.01,6,8.2,216.600030000001,0.9,2767.5,-4716.45966618418,216.600030000001
"376","Northern","Fixed",0.1,59,0.01,7,8.2,1177.24503,0.8,2460,-3755.81466618417,1177.24503
"377","Northern","Fixed",0.1,59,0.01,8,8.2,1522.89003,0.7,2152.5,-3410.16966618417,1522.89003
"378","Northern","Fixed",0.1,59,0.01,9,8.2,1253.53503,0.6,1845,-3679.52466618418,1253.53503
"379","Northern","Tracking",0.1,59,0.01,4,4.6,872.085030000002,1.6,4920,-2644.44382839166,872.085030000002
"380","Northern","Tracking",0.1,59,0.01,5,4.6,1024.66503,1.2,3690,-2491.86382839166,1024.66503
"381","Northern","Tracking",0.1,59,0.01,6,4.6,216.600030000001,0.9,2767.5,-3299.92882839166,216.600030000001
"382","Northern","Tracking",0.1,59,0.01,7,4.6,1177.24503,0.8,2460,-2339.28382839166,1177.24503
"383","Northern","Tracking",0.1,59,0.01,8,4.6,1522.89003,0.7,2152.5,-1993.63882839166,1522.89003
"384","Northern","Tracking",0.1,59,0.01,9,4.6,1253.53503,0.6,1845,-2262.99382839166,1253.53503
"385","Northern","Tracking",0.1,59,0.01,4,6.4,872.085030000002,1.6,4920,-3074.12185819768,872.085030000002
"386","Northern","Tracking",0.1,59,0.01,5,6.4,1024.66503,1.2,3690,-2921.54185819768,1024.66503
"387","Northern","Tracking",0.1,59,0.01,6,6.4,216.600030000001,0.9,2767.5,-3729.60685819768,216.600030000001
"388","Northern","Tracking",0.1,59,0.01,7,6.4,1177.24503,0.8,2460,-2768.96185819768,1177.24503
"389","Northern","Tracking",0.1,59,0.01,8,6.4,1522.89003,0.7,2152.5,-2423.31685819768,1522.89003
"390","Northern","Tracking",0.1,59,0.01,9,6.4,1253.53503,0.6,1845,-2692.67185819768,1253.53503
"391","Northern","Tracking",0.1,59,0.01,4,8.2,872.085030000002,1.6,4920,-3503.79988800369,872.085030000002
"392","Northern","Tracking",0.1,59,0.01,5,8.2,1024.66503,1.2,3690,-3351.21988800369,1024.66503
"393","Northern","Tracking",0.1,59,0.01,6,8.2,216.600030000001,0.9,2767.5,-4159.2848880037,216.600030000001
"394","Northern","Tracking",0.1,59,0.01,7,8.2,1177.24503,0.8,2460,-3198.63988800369,1177.24503
"395","Northern","Tracking",0.1,59,0.01,8,8.2,1522.89003,0.7,2152.5,-2852.99488800369,1522.89003
"396","Northern","Tracking",0.1,59,0.01,9,8.2,1253.53503,0.6,1845,-3122.3498880037,1253.53503
"397","Southern","Fixed",0.1,59,0.01,4,4.6,872.085030000002,1.6,4920,-2354.04715136772,872.085030000002
"398","Southern","Fixed",0.1,59,0.01,5,4.6,1024.66503,1.2,3690,-2201.46715136772,1024.66503
"399","Southern","Fixed",0.1,59,0.01,6,4.6,216.600030000001,0.9,2767.5,-3009.53215136772,216.600030000001
"400","Southern","Fixed",0.1,59,0.01,7,4.6,1177.24503,0.8,2460,-2048.88715136772,1177.24503
"401","Southern","Fixed",0.1,59,0.01,8,4.6,1522.89003,0.7,2152.5,-1703.24215136772,1522.89003
"402","Southern","Fixed",0.1,59,0.01,9,4.6,1253.53503,0.6,1845,-1972.59715136772,1253.53503
"403","Southern","Fixed",0.1,59,0.01,4,6.4,872.085030000002,1.6,4920,-2939.62605924494,872.085030000002
"404","Southern","Fixed",0.1,59,0.01,5,6.4,1024.66503,1.2,3690,-2787.04605924494,1024.66503
"405","Southern","Fixed",0.1,59,0.01,6,6.4,216.600030000001,0.9,2767.5,-3595.11105924495,216.600030000001
"406","Southern","Fixed",0.1,59,0.01,7,6.4,1177.24503,0.8,2460,-2634.46605924494,1177.24503
"407","Southern","Fixed",0.1,59,0.01,8,6.4,1522.89003,0.7,2152.5,-2288.82105924494,1522.89003
"408","Southern","Fixed",0.1,59,0.01,9,6.4,1253.53503,0.6,1845,-2558.17605924495,1253.53503
"409","Southern","Fixed",0.1,59,0.01,4,8.2,872.085030000002,1.6,4920,-4034.73466618417,872.085030000002
"410","Southern","Fixed",0.1,59,0.01,5,8.2,1024.66503,1.2,3690,-3882.15466618417,1024.66503
"411","Southern","Fixed",0.1,59,0.01,6,8.2,216.600030000001,0.9,2767.5,-4690.21966618418,216.600030000001
"412","Southern","Fixed",0.1,59,0.01,7,8.2,1177.24503,0.8,2460,-3729.57466618417,1177.24503
"413","Southern","Fixed",0.1,59,0.01,8,8.2,1522.89003,0.7,2152.5,-3383.92966618417,1522.89003
"414","Southern","Fixed",0.1,59,0.01,9,8.2,1253.53503,0.6,1845,-3653.28466618418,1253.53503
"415","Southern","Tracking",0.1,59,0.01,4,4.6,872.085030000002,1.6,4920,-2607.10382839166,872.085030000002
"416","Southern","Tracking",0.1,59,0.01,5,4.6,1024.66503,1.2,3690,-2454.52382839166,1024.66503
"417","Southern","Tracking",0.1,59,0.01,6,4.6,216.600030000001,0.9,2767.5,-3262.58882839166,216.600030000001
"418","Southern","Tracking",0.1,59,0.01,7,4.6,1177.24503,0.8,2460,-2301.94382839166,1177.24503
"419","Southern","Tracking",0.1,59,0.01,8,4.6,1522.89003,0.7,2152.5,-1956.29882839166,1522.89003
"420","Southern","Tracking",0.1,59,0.01,9,4.6,1253.53503,0.6,1845,-2225.65382839166,1253.53503
"421","Southern","Tracking",0.1,59,0.01,4,6.4,872.085030000002,1.6,4920,-3036.78185819768,872.085030000002
"422","Southern","Tracking",0.1,59,0.01,5,6.4,1024.66503,1.2,3690,-2884.20185819768,1024.66503
"423","Southern","Tracking",0.1,59,0.01,6,6.4,216.600030000001,0.9,2767.5,-3692.26685819768,216.600030000001
"424","Southern","Tracking",0.1,59,0.01,7,6.4,1177.24503,0.8,2460,-2731.62185819768,1177.24503
"425","Southern","Tracking",0.1,59,0.01,8,6.4,1522.89003,0.7,2152.5,-2385.97685819768,1522.89003
"426","Southern","Tracking",0.1,59,0.01,9,6.4,1253.53503,0.6,1845,-2655.33185819768,1253.53503
"427","Southern","Tracking",0.1,59,0.01,4,8.2,872.085030000002,1.6,4920,-3466.45988800369,872.085030000002
"428","Southern","Tracking",0.1,59,0.01,5,8.2,1024.66503,1.2,3690,-3313.87988800369,1024.66503
"429","Southern","Tracking",0.1,59,0.01,6,8.2,216.600030000001,0.9,2767.5,-4121.9448880037,216.600030000001
"430","Southern","Tracking",0.1,59,0.01,7,8.2,1177.24503,0.8,2460,-3161.29988800369,1177.24503
"431","Southern","Tracking",0.1,59,0.01,8,8.2,1522.89003,0.7,2152.5,-2815.65488800369,1522.89003
"432","Southern","Tracking",0.1,59,0.01,9,8.2,1253.53503,0.6,1845,-3085.0098880037,1253.53503
"433","Black Belt","Fixed",0.15,118,0.01,4,4.6,872.085030000002,1.6,4920,-5586.77933273544,872.085030000002
"434","Black Belt","Fixed",0.15,118,0.01,5,4.6,1024.66503,1.2,3690,-5434.19933273544,1024.66503
"435","Black Belt","Fixed",0.15,118,0.01,6,4.6,216.600030000001,0.9,2767.5,-6242.26433273544,216.600030000001
"436","Black Belt","Fixed",0.15,118,0.01,7,4.6,1177.24503,0.8,2460,-5281.61933273544,1177.24503
"437","Black Belt","Fixed",0.15,118,0.01,8,4.6,1522.89003,0.7,2152.5,-4935.97433273544,1522.89003
"438","Black Belt","Fixed",0.15,118,0.01,9,4.6,1253.53503,0.6,1845,-5205.32933273544,1253.53503
"439","Black Belt","Fixed",0.15,118,0.01,4,6.4,872.085030000002,1.6,4920,-6757.93714848989,872.085030000002
"440","Black Belt","Fixed",0.15,118,0.01,5,6.4,1024.66503,1.2,3690,-6605.35714848989,1024.66503
"441","Black Belt","Fixed",0.15,118,0.01,6,6.4,216.600030000001,0.9,2767.5,-7413.42214848989,216.600030000001
"442","Black Belt","Fixed",0.15,118,0.01,7,6.4,1177.24503,0.8,2460,-6452.77714848989,1177.24503
"443","Black Belt","Fixed",0.15,118,0.01,8,6.4,1522.89003,0.7,2152.5,-6107.13214848989,1522.89003
"444","Black Belt","Fixed",0.15,118,0.01,9,6.4,1253.53503,0.6,1845,-6376.48714848989,1253.53503
"445","Black Belt","Fixed",0.15,118,0.01,4,8.2,872.085030000002,1.6,4920,-8948.15436236835,872.085030000002
"446","Black Belt","Fixed",0.15,118,0.01,5,8.2,1024.66503,1.2,3690,-8795.57436236835,1024.66503
"447","Black Belt","Fixed",0.15,118,0.01,6,8.2,216.600030000001,0.9,2767.5,-9603.63936236835,216.600030000001
"448","Black Belt","Fixed",0.15,118,0.01,7,8.2,1177.24503,0.8,2460,-8642.99436236835,1177.24503
"449","Black Belt","Fixed",0.15,118,0.01,8,8.2,1522.89003,0.7,2152.5,-8297.34936236835,1522.89003
"450","Black Belt","Fixed",0.15,118,0.01,9,8.2,1253.53503,0.6,1845,-8566.70436236835,1253.53503
"451","Black Belt","Tracking",0.15,118,0.01,4,4.6,872.085030000002,1.6,4920,-6099.01268678332,872.085030000002
"452","Black Belt","Tracking",0.15,118,0.01,5,4.6,1024.66503,1.2,3690,-5946.43268678332,1024.66503
"453","Black Belt","Tracking",0.15,118,0.01,6,4.6,216.600030000001,0.9,2767.5,-6754.49768678332,216.600030000001
"454","Black Belt","Tracking",0.15,118,0.01,7,4.6,1177.24503,0.8,2460,-5793.85268678332,1177.24503
"455","Black Belt","Tracking",0.15,118,0.01,8,4.6,1522.89003,0.7,2152.5,-5448.20768678332,1522.89003
"456","Black Belt","Tracking",0.15,118,0.01,9,4.6,1253.53503,0.6,1845,-5717.56268678332,1253.53503
"457","Black Belt","Tracking",0.15,118,0.01,4,6.4,872.085030000002,1.6,4920,-6958.36874639536,872.085030000002
"458","Black Belt","Tracking",0.15,118,0.01,5,6.4,1024.66503,1.2,3690,-6805.78874639535,1024.66503
"459","Black Belt","Tracking",0.15,118,0.01,6,6.4,216.600030000001,0.9,2767.5,-7613.85374639536,216.600030000001
"460","Black Belt","Tracking",0.15,118,0.01,7,6.4,1177.24503,0.8,2460,-6653.20874639536,1177.24503
"461","Black Belt","Tracking",0.15,118,0.01,8,6.4,1522.89003,0.7,2152.5,-6307.56374639536,1522.89003
"462","Black Belt","Tracking",0.15,118,0.01,9,6.4,1253.53503,0.6,1845,-6576.91874639536,1253.53503
"463","Black Belt","Tracking",0.15,118,0.01,4,8.2,872.085030000002,1.6,4920,-7817.72480600739,872.085030000002
"464","Black Belt","Tracking",0.15,118,0.01,5,8.2,1024.66503,1.2,3690,-7665.14480600739,1024.66503
"465","Black Belt","Tracking",0.15,118,0.01,6,8.2,216.600030000001,0.9,2767.5,-8473.20980600739,216.600030000001
"466","Black Belt","Tracking",0.15,118,0.01,7,8.2,1177.24503,0.8,2460,-7512.56480600739,1177.24503
"467","Black Belt","Tracking",0.15,118,0.01,8,8.2,1522.89003,0.7,2152.5,-7166.91980600739,1522.89003
"468","Black Belt","Tracking",0.15,118,0.01,9,8.2,1253.53503,0.6,1845,-7436.27480600739,1253.53503
"469","Central","Fixed",0.15,118,0.01,4,4.6,872.085030000002,1.6,4920,-5604.92933273544,872.085030000002
"470","Central","Fixed",0.15,118,0.01,5,4.6,1024.66503,1.2,3690,-5452.34933273544,1024.66503
"471","Central","Fixed",0.15,118,0.01,6,4.6,216.600030000001,0.9,2767.5,-6260.41433273544,216.600030000001
"472","Central","Fixed",0.15,118,0.01,7,4.6,1177.24503,0.8,2460,-5299.76933273544,1177.24503
"473","Central","Fixed",0.15,118,0.01,8,4.6,1522.89003,0.7,2152.5,-4954.12433273544,1522.89003
"474","Central","Fixed",0.15,118,0.01,9,4.6,1253.53503,0.6,1845,-5223.47933273544,1253.53503
"475","Central","Fixed",0.15,118,0.01,4,6.4,872.085030000002,1.6,4920,-6776.08714848989,872.085030000002
