"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sqav_profit","sqavp_wosp"
"10792","Black Belt","Tracking",0.05,0,0.025,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"10793","Black Belt","Tracking",0.05,0,0.025,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10794","Black Belt","Tracking",0.05,0,0.025,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"10795","Central","Fixed",0.05,0,0.025,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"10796","Central","Fixed",0.05,0,0.025,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"10797","Central","Fixed",0.05,0,0.025,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"10798","Central","Fixed",0.05,0,0.025,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"10799","Central","Fixed",0.05,0,0.025,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"10800","Central","Fixed",0.05,0,0.025,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10801","Central","Fixed",0.05,0,0.025,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"10802","Central","Fixed",0.05,0,0.025,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"10803","Central","Fixed",0.05,0,0.025,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"10804","Central","Fixed",0.05,0,0.025,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"10805","Central","Fixed",0.05,0,0.025,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"10806","Central","Fixed",0.05,0,0.025,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"10807","Central","Fixed",0.05,0,0.025,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10808","Central","Fixed",0.05,0,0.025,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"10809","Central","Fixed",0.05,0,0.025,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"10810","Central","Fixed",0.05,0,0.025,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"10811","Central","Fixed",0.05,0,0.025,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"10812","Central","Fixed",0.05,0,0.025,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"10813","Central","Fixed",0.05,0,0.025,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"10814","Central","Fixed",0.05,0,0.025,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10815","Central","Fixed",0.05,0,0.025,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"10816","Central","Tracking",0.05,0,0.025,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"10817","Central","Tracking",0.05,0,0.025,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"10818","Central","Tracking",0.05,0,0.025,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"10819","Central","Tracking",0.05,0,0.025,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"10820","Central","Tracking",0.05,0,0.025,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"10821","Central","Tracking",0.05,0,0.025,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10822","Central","Tracking",0.05,0,0.025,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"10823","Central","Tracking",0.05,0,0.025,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"10824","Central","Tracking",0.05,0,0.025,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"10825","Central","Tracking",0.05,0,0.025,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"10826","Central","Tracking",0.05,0,0.025,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"10827","Central","Tracking",0.05,0,0.025,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"10828","Central","Tracking",0.05,0,0.025,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10829","Central","Tracking",0.05,0,0.025,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"10830","Central","Tracking",0.05,0,0.025,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"10831","Central","Tracking",0.05,0,0.025,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"10832","Central","Tracking",0.05,0,0.025,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"10833","Central","Tracking",0.05,0,0.025,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"10834","Central","Tracking",0.05,0,0.025,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"10835","Central","Tracking",0.05,0,0.025,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10836","Central","Tracking",0.05,0,0.025,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"10837","Northern","Fixed",0.05,0,0.025,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"10838","Northern","Fixed",0.05,0,0.025,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"10839","Northern","Fixed",0.05,0,0.025,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"10840","Northern","Fixed",0.05,0,0.025,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"10841","Northern","Fixed",0.05,0,0.025,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"10842","Northern","Fixed",0.05,0,0.025,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10843","Northern","Fixed",0.05,0,0.025,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"10844","Northern","Fixed",0.05,0,0.025,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"10845","Northern","Fixed",0.05,0,0.025,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"10846","Northern","Fixed",0.05,0,0.025,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"10847","Northern","Fixed",0.05,0,0.025,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"10848","Northern","Fixed",0.05,0,0.025,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"10849","Northern","Fixed",0.05,0,0.025,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10850","Northern","Fixed",0.05,0,0.025,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"10851","Northern","Fixed",0.05,0,0.025,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"10852","Northern","Fixed",0.05,0,0.025,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"10853","Northern","Fixed",0.05,0,0.025,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"10854","Northern","Fixed",0.05,0,0.025,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"10855","Northern","Fixed",0.05,0,0.025,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"10856","Northern","Fixed",0.05,0,0.025,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10857","Northern","Fixed",0.05,0,0.025,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"10858","Northern","Tracking",0.05,0,0.025,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"10859","Northern","Tracking",0.05,0,0.025,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"10860","Northern","Tracking",0.05,0,0.025,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"10861","Northern","Tracking",0.05,0,0.025,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"10862","Northern","Tracking",0.05,0,0.025,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"10863","Northern","Tracking",0.05,0,0.025,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10864","Northern","Tracking",0.05,0,0.025,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"10865","Northern","Tracking",0.05,0,0.025,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"10866","Northern","Tracking",0.05,0,0.025,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"10867","Northern","Tracking",0.05,0,0.025,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"10868","Northern","Tracking",0.05,0,0.025,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"10869","Northern","Tracking",0.05,0,0.025,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"10870","Northern","Tracking",0.05,0,0.025,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10871","Northern","Tracking",0.05,0,0.025,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"10872","Northern","Tracking",0.05,0,0.025,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"10873","Northern","Tracking",0.05,0,0.025,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"10874","Northern","Tracking",0.05,0,0.025,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"10875","Northern","Tracking",0.05,0,0.025,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"10876","Northern","Tracking",0.05,0,0.025,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"10877","Northern","Tracking",0.05,0,0.025,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10878","Northern","Tracking",0.05,0,0.025,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"10879","Southern","Fixed",0.05,0,0.025,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"10880","Southern","Fixed",0.05,0,0.025,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"10881","Southern","Fixed",0.05,0,0.025,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"10882","Southern","Fixed",0.05,0,0.025,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"10883","Southern","Fixed",0.05,0,0.025,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"10884","Southern","Fixed",0.05,0,0.025,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10885","Southern","Fixed",0.05,0,0.025,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"10886","Southern","Fixed",0.05,0,0.025,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"10887","Southern","Fixed",0.05,0,0.025,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"10888","Southern","Fixed",0.05,0,0.025,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"10889","Southern","Fixed",0.05,0,0.025,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"10890","Southern","Fixed",0.05,0,0.025,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"10891","Southern","Fixed",0.05,0,0.025,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10892","Southern","Fixed",0.05,0,0.025,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"10893","Southern","Fixed",0.05,0,0.025,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"10894","Southern","Fixed",0.05,0,0.025,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"10895","Southern","Fixed",0.05,0,0.025,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"10896","Southern","Fixed",0.05,0,0.025,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"10897","Southern","Fixed",0.05,0,0.025,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"10898","Southern","Fixed",0.05,0,0.025,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10899","Southern","Fixed",0.05,0,0.025,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"10900","Southern","Tracking",0.05,0,0.025,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"10901","Southern","Tracking",0.05,0,0.025,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"10902","Southern","Tracking",0.05,0,0.025,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"10903","Southern","Tracking",0.05,0,0.025,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"10904","Southern","Tracking",0.05,0,0.025,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"10905","Southern","Tracking",0.05,0,0.025,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10906","Southern","Tracking",0.05,0,0.025,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"10907","Southern","Tracking",0.05,0,0.025,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"10908","Southern","Tracking",0.05,0,0.025,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"10909","Southern","Tracking",0.05,0,0.025,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"10910","Southern","Tracking",0.05,0,0.025,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"10911","Southern","Tracking",0.05,0,0.025,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"10912","Southern","Tracking",0.05,0,0.025,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10913","Southern","Tracking",0.05,0,0.025,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"10914","Southern","Tracking",0.05,0,0.025,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"10915","Southern","Tracking",0.05,0,0.025,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"10916","Southern","Tracking",0.05,0,0.025,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"10917","Southern","Tracking",0.05,0,0.025,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"10918","Southern","Tracking",0.05,0,0.025,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"10919","Southern","Tracking",0.05,0,0.025,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"10920","Southern","Tracking",0.05,0,0.025,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"10921","Black Belt","Fixed",0.1,59,0.025,11,4.6,484.61702,0.6,654,-1016.33561439987,484.61702
"10922","Black Belt","Fixed",0.1,59,0.025,12,4.6,327.86702,0.5,545,-1173.08561439987,327.86702
"10923","Black Belt","Fixed",0.1,59,0.025,13,4.6,872.86702,0.5,545,-628.085614399866,872.86702
"10924","Black Belt","Fixed",0.1,59,0.025,14,4.6,389.11702,0.4,436,-1111.83561439987,389.11702
"10925","Black Belt","Fixed",0.1,59,0.025,15,4.6,825.11702,0.4,436,-675.835614399866,825.11702
"10926","Black Belt","Fixed",0.1,59,0.025,16,4.6,14.3670199999997,0.3,327,-1486.58561439987,14.3670199999997
"10927","Black Belt","Fixed",0.1,59,0.025,17,4.6,341.36702,0.3,327,-1159.58561439987,341.36702
"10928","Black Belt","Fixed",0.1,59,0.025,11,6.4,484.61702,0.6,654,-1303.56485383248,484.61702
"10929","Black Belt","Fixed",0.1,59,0.025,12,6.4,327.86702,0.5,545,-1460.31485383248,327.86702
"10930","Black Belt","Fixed",0.1,59,0.025,13,6.4,872.86702,0.5,545,-915.314853832479,872.86702
"10931","Black Belt","Fixed",0.1,59,0.025,14,6.4,389.11702,0.4,436,-1399.06485383248,389.11702
"10932","Black Belt","Fixed",0.1,59,0.025,15,6.4,825.11702,0.4,436,-963.064853832479,825.11702
"10933","Black Belt","Fixed",0.1,59,0.025,16,6.4,14.3670199999997,0.3,327,-1773.81485383248,14.3670199999997
"10934","Black Belt","Fixed",0.1,59,0.025,17,6.4,341.36702,0.3,327,-1446.81485383248,341.36702
"10935","Black Belt","Fixed",0.1,59,0.025,11,8.2,484.61702,0.6,654,-1840.72083407009,484.61702
"10936","Black Belt","Fixed",0.1,59,0.025,12,8.2,327.86702,0.5,545,-1997.47083407009,327.86702
"10937","Black Belt","Fixed",0.1,59,0.025,13,8.2,872.86702,0.5,545,-1452.47083407009,872.86702
"10938","Black Belt","Fixed",0.1,59,0.025,14,8.2,389.11702,0.4,436,-1936.22083407009,389.11702
"10939","Black Belt","Fixed",0.1,59,0.025,15,8.2,825.11702,0.4,436,-1500.22083407009,825.11702
"10940","Black Belt","Fixed",0.1,59,0.025,16,8.2,14.3670199999997,0.3,327,-2310.97083407009,14.3670199999997
"10941","Black Belt","Fixed",0.1,59,0.025,17,8.2,341.36702,0.3,327,-1983.97083407009,341.36702
"10942","Black Belt","Tracking",0.1,59,0.025,11,4.6,484.61702,0.6,654,-972.914908635836,484.61702
"10943","Black Belt","Tracking",0.1,59,0.025,12,4.6,327.86702,0.5,545,-1129.66490863584,327.86702
"10944","Black Belt","Tracking",0.1,59,0.025,13,4.6,872.86702,0.5,545,-584.664908635836,872.86702
"10945","Black Belt","Tracking",0.1,59,0.025,14,4.6,389.11702,0.4,436,-1068.41490863584,389.11702
"10946","Black Belt","Tracking",0.1,59,0.025,15,4.6,825.11702,0.4,436,-632.414908635836,825.11702
"10947","Black Belt","Tracking",0.1,59,0.025,16,4.6,14.3670199999997,0.3,327,-1443.16490863584,14.3670199999997
"10948","Black Belt","Tracking",0.1,59,0.025,17,4.6,341.36702,0.3,327,-1116.16490863584,341.36702
"10949","Black Belt","Tracking",0.1,59,0.025,11,6.4,484.61702,0.6,654,-1183.67402588185,484.61702
"10950","Black Belt","Tracking",0.1,59,0.025,12,6.4,327.86702,0.5,545,-1340.42402588185,327.86702
"10951","Black Belt","Tracking",0.1,59,0.025,13,6.4,872.86702,0.5,545,-795.424025881845,872.86702
"10952","Black Belt","Tracking",0.1,59,0.025,14,6.4,389.11702,0.4,436,-1279.17402588185,389.11702
"10953","Black Belt","Tracking",0.1,59,0.025,15,6.4,825.11702,0.4,436,-843.174025881845,825.11702
"10954","Black Belt","Tracking",0.1,59,0.025,16,6.4,14.3670199999997,0.3,327,-1653.92402588185,14.3670199999997
"10955","Black Belt","Tracking",0.1,59,0.025,17,6.4,341.36702,0.3,327,-1326.92402588185,341.36702
"10956","Black Belt","Tracking",0.1,59,0.025,11,8.2,484.61702,0.6,654,-1394.43314312786,484.61702
"10957","Black Belt","Tracking",0.1,59,0.025,12,8.2,327.86702,0.5,545,-1551.18314312786,327.86702
"10958","Black Belt","Tracking",0.1,59,0.025,13,8.2,872.86702,0.5,545,-1006.18314312786,872.86702
"10959","Black Belt","Tracking",0.1,59,0.025,14,8.2,389.11702,0.4,436,-1489.93314312786,389.11702
"10960","Black Belt","Tracking",0.1,59,0.025,15,8.2,825.11702,0.4,436,-1053.93314312786,825.11702
"10961","Black Belt","Tracking",0.1,59,0.025,16,8.2,14.3670199999997,0.3,327,-1864.68314312786,14.3670199999997
"10962","Black Belt","Tracking",0.1,59,0.025,17,8.2,341.36702,0.3,327,-1537.68314312786,341.36702
"10963","Central","Fixed",0.1,59,0.025,11,4.6,484.61702,0.6,654,-1044.99681439987,484.61702
"10964","Central","Fixed",0.1,59,0.025,12,4.6,327.86702,0.5,545,-1201.74681439987,327.86702
"10965","Central","Fixed",0.1,59,0.025,13,4.6,872.86702,0.5,545,-656.746814399865,872.86702
"10966","Central","Fixed",0.1,59,0.025,14,4.6,389.11702,0.4,436,-1140.49681439987,389.11702
"10967","Central","Fixed",0.1,59,0.025,15,4.6,825.11702,0.4,436,-704.496814399865,825.11702
"10968","Central","Fixed",0.1,59,0.025,16,4.6,14.3670199999997,0.3,327,-1515.24681439987,14.3670199999997
"10969","Central","Fixed",0.1,59,0.025,17,4.6,341.36702,0.3,327,-1188.24681439987,341.36702
"10970","Central","Fixed",0.1,59,0.025,11,6.4,484.61702,0.6,654,-1332.22605383248,484.61702
"10971","Central","Fixed",0.1,59,0.025,12,6.4,327.86702,0.5,545,-1488.97605383248,327.86702
"10972","Central","Fixed",0.1,59,0.025,13,6.4,872.86702,0.5,545,-943.976053832479,872.86702
"10973","Central","Fixed",0.1,59,0.025,14,6.4,389.11702,0.4,436,-1427.72605383248,389.11702
"10974","Central","Fixed",0.1,59,0.025,15,6.4,825.11702,0.4,436,-991.726053832479,825.11702
"10975","Central","Fixed",0.1,59,0.025,16,6.4,14.3670199999997,0.3,327,-1802.47605383248,14.3670199999997
"10976","Central","Fixed",0.1,59,0.025,17,6.4,341.36702,0.3,327,-1475.47605383248,341.36702
"10977","Central","Fixed",0.1,59,0.025,11,8.2,484.61702,0.6,654,-1869.38203407009,484.61702
"10978","Central","Fixed",0.1,59,0.025,12,8.2,327.86702,0.5,545,-2026.13203407009,327.86702
"10979","Central","Fixed",0.1,59,0.025,13,8.2,872.86702,0.5,545,-1481.13203407009,872.86702
"10980","Central","Fixed",0.1,59,0.025,14,8.2,389.11702,0.4,436,-1964.88203407009,389.11702
"10981","Central","Fixed",0.1,59,0.025,15,8.2,825.11702,0.4,436,-1528.88203407009,825.11702
"10982","Central","Fixed",0.1,59,0.025,16,8.2,14.3670199999997,0.3,327,-2339.63203407009,14.3670199999997
"10983","Central","Fixed",0.1,59,0.025,17,8.2,341.36702,0.3,327,-2012.63203407009,341.36702
"10984","Central","Tracking",0.1,59,0.025,11,4.6,484.61702,0.6,654,-1005.27330863584,484.61702
"10985","Central","Tracking",0.1,59,0.025,12,4.6,327.86702,0.5,545,-1162.02330863584,327.86702
"10986","Central","Tracking",0.1,59,0.025,13,4.6,872.86702,0.5,545,-617.023308635836,872.86702
"10987","Central","Tracking",0.1,59,0.025,14,4.6,389.11702,0.4,436,-1100.77330863584,389.11702
"10988","Central","Tracking",0.1,59,0.025,15,4.6,825.11702,0.4,436,-664.773308635836,825.11702
"10989","Central","Tracking",0.1,59,0.025,16,4.6,14.3670199999997,0.3,327,-1475.52330863584,14.3670199999997
"10990","Central","Tracking",0.1,59,0.025,17,4.6,341.36702,0.3,327,-1148.52330863584,341.36702
"10991","Central","Tracking",0.1,59,0.025,11,6.4,484.61702,0.6,654,-1216.03242588184,484.61702
"10992","Central","Tracking",0.1,59,0.025,12,6.4,327.86702,0.5,545,-1372.78242588184,327.86702
"10993","Central","Tracking",0.1,59,0.025,13,6.4,872.86702,0.5,545,-827.782425881845,872.86702
"10994","Central","Tracking",0.1,59,0.025,14,6.4,389.11702,0.4,436,-1311.53242588184,389.11702
"10995","Central","Tracking",0.1,59,0.025,15,6.4,825.11702,0.4,436,-875.532425881845,825.11702
"10996","Central","Tracking",0.1,59,0.025,16,6.4,14.3670199999997,0.3,327,-1686.28242588184,14.3670199999997
"10997","Central","Tracking",0.1,59,0.025,17,6.4,341.36702,0.3,327,-1359.28242588184,341.36702
"10998","Central","Tracking",0.1,59,0.025,11,8.2,484.61702,0.6,654,-1426.79154312786,484.61702
"10999","Central","Tracking",0.1,59,0.025,12,8.2,327.86702,0.5,545,-1583.54154312786,327.86702
"11000","Central","Tracking",0.1,59,0.025,13,8.2,872.86702,0.5,545,-1038.54154312786,872.86702
"11001","Central","Tracking",0.1,59,0.025,14,8.2,389.11702,0.4,436,-1522.29154312786,389.11702
"11002","Central","Tracking",0.1,59,0.025,15,8.2,825.11702,0.4,436,-1086.29154312786,825.11702
"11003","Central","Tracking",0.1,59,0.025,16,8.2,14.3670199999997,0.3,327,-1897.04154312786,14.3670199999997
"11004","Central","Tracking",0.1,59,0.025,17,8.2,341.36702,0.3,327,-1570.04154312786,341.36702
"11005","Northern","Fixed",0.1,59,0.025,11,4.6,484.61702,0.6,654,-1088.85761439987,484.61702
"11006","Northern","Fixed",0.1,59,0.025,12,4.6,327.86702,0.5,545,-1245.60761439987,327.86702
"11007","Northern","Fixed",0.1,59,0.025,13,4.6,872.86702,0.5,545,-700.607614399866,872.86702
"11008","Northern","Fixed",0.1,59,0.025,14,4.6,389.11702,0.4,436,-1184.35761439987,389.11702
"11009","Northern","Fixed",0.1,59,0.025,15,4.6,825.11702,0.4,436,-748.357614399866,825.11702
"11010","Northern","Fixed",0.1,59,0.025,16,4.6,14.3670199999997,0.3,327,-1559.10761439987,14.3670199999997
"11011","Northern","Fixed",0.1,59,0.025,17,4.6,341.36702,0.3,327,-1232.10761439987,341.36702
"11012","Northern","Fixed",0.1,59,0.025,11,6.4,484.61702,0.6,654,-1376.08685383248,484.61702
"11013","Northern","Fixed",0.1,59,0.025,12,6.4,327.86702,0.5,545,-1532.83685383248,327.86702
"11014","Northern","Fixed",0.1,59,0.025,13,6.4,872.86702,0.5,545,-987.836853832479,872.86702
"11015","Northern","Fixed",0.1,59,0.025,14,6.4,389.11702,0.4,436,-1471.58685383248,389.11702
