"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","tav_profit","tavp_wosp"
"274","Northern","Tracking",0.05,0,0.01,17,4.6,697.382639999998,0.7,952,697.382639999998,697.382639999998
"275","Northern","Tracking",0.05,0,0.01,18,4.6,1649.38264,0.7,952,1649.38264,1649.38264
"276","Northern","Tracking",0.05,0,0.01,19,4.6,715.38264,0.6,816,715.38264,715.38264
"277","Northern","Tracking",0.05,0,0.01,20,4.6,1531.38264,0.6,816,1531.38264,1531.38264
"278","Northern","Tracking",0.05,0,0.01,21,4.6,189.38264,0.5,680,189.38264,189.38264
"279","Northern","Tracking",0.05,0,0.01,22,4.6,869.38264,0.5,680,869.38264,869.38264
"280","Northern","Tracking",0.05,0,0.01,23,4.6,1549.38264,0.5,680,1549.38264,1549.38264
"281","Northern","Tracking",0.05,0,0.01,17,6.4,697.382639999998,0.7,952,697.382639999998,697.382639999998
"282","Northern","Tracking",0.05,0,0.01,18,6.4,1649.38264,0.7,952,1649.38264,1649.38264
"283","Northern","Tracking",0.05,0,0.01,19,6.4,715.38264,0.6,816,715.38264,715.38264
"284","Northern","Tracking",0.05,0,0.01,20,6.4,1531.38264,0.6,816,1531.38264,1531.38264
"285","Northern","Tracking",0.05,0,0.01,21,6.4,189.38264,0.5,680,189.38264,189.38264
"286","Northern","Tracking",0.05,0,0.01,22,6.4,869.38264,0.5,680,869.38264,869.38264
"287","Northern","Tracking",0.05,0,0.01,23,6.4,1549.38264,0.5,680,1549.38264,1549.38264
"288","Northern","Tracking",0.05,0,0.01,17,8.2,697.382639999998,0.7,952,697.382639999998,697.382639999998
"289","Northern","Tracking",0.05,0,0.01,18,8.2,1649.38264,0.7,952,1649.38264,1649.38264
"290","Northern","Tracking",0.05,0,0.01,19,8.2,715.38264,0.6,816,715.38264,715.38264
"291","Northern","Tracking",0.05,0,0.01,20,8.2,1531.38264,0.6,816,1531.38264,1531.38264
"292","Northern","Tracking",0.05,0,0.01,21,8.2,189.38264,0.5,680,189.38264,189.38264
"293","Northern","Tracking",0.05,0,0.01,22,8.2,869.38264,0.5,680,869.38264,869.38264
"294","Northern","Tracking",0.05,0,0.01,23,8.2,1549.38264,0.5,680,1549.38264,1549.38264
"295","Southern","Fixed",0.05,0,0.01,17,4.6,697.382639999998,0.7,952,697.382639999998,697.382639999998
"296","Southern","Fixed",0.05,0,0.01,18,4.6,1649.38264,0.7,952,1649.38264,1649.38264
"297","Southern","Fixed",0.05,0,0.01,19,4.6,715.38264,0.6,816,715.38264,715.38264
"298","Southern","Fixed",0.05,0,0.01,20,4.6,1531.38264,0.6,816,1531.38264,1531.38264
"299","Southern","Fixed",0.05,0,0.01,21,4.6,189.38264,0.5,680,189.38264,189.38264
"300","Southern","Fixed",0.05,0,0.01,22,4.6,869.38264,0.5,680,869.38264,869.38264
"301","Southern","Fixed",0.05,0,0.01,23,4.6,1549.38264,0.5,680,1549.38264,1549.38264
"302","Southern","Fixed",0.05,0,0.01,17,6.4,697.382639999998,0.7,952,697.382639999998,697.382639999998
"303","Southern","Fixed",0.05,0,0.01,18,6.4,1649.38264,0.7,952,1649.38264,1649.38264
"304","Southern","Fixed",0.05,0,0.01,19,6.4,715.38264,0.6,816,715.38264,715.38264
"305","Southern","Fixed",0.05,0,0.01,20,6.4,1531.38264,0.6,816,1531.38264,1531.38264
"306","Southern","Fixed",0.05,0,0.01,21,6.4,189.38264,0.5,680,189.38264,189.38264
"307","Southern","Fixed",0.05,0,0.01,22,6.4,869.38264,0.5,680,869.38264,869.38264
"308","Southern","Fixed",0.05,0,0.01,23,6.4,1549.38264,0.5,680,1549.38264,1549.38264
"309","Southern","Fixed",0.05,0,0.01,17,8.2,697.382639999998,0.7,952,697.382639999998,697.382639999998
"310","Southern","Fixed",0.05,0,0.01,18,8.2,1649.38264,0.7,952,1649.38264,1649.38264
"311","Southern","Fixed",0.05,0,0.01,19,8.2,715.38264,0.6,816,715.38264,715.38264
"312","Southern","Fixed",0.05,0,0.01,20,8.2,1531.38264,0.6,816,1531.38264,1531.38264
"313","Southern","Fixed",0.05,0,0.01,21,8.2,189.38264,0.5,680,189.38264,189.38264
"314","Southern","Fixed",0.05,0,0.01,22,8.2,869.38264,0.5,680,869.38264,869.38264
"315","Southern","Fixed",0.05,0,0.01,23,8.2,1549.38264,0.5,680,1549.38264,1549.38264
"316","Southern","Tracking",0.05,0,0.01,17,4.6,697.382639999998,0.7,952,697.382639999998,697.382639999998
"317","Southern","Tracking",0.05,0,0.01,18,4.6,1649.38264,0.7,952,1649.38264,1649.38264
"318","Southern","Tracking",0.05,0,0.01,19,4.6,715.38264,0.6,816,715.38264,715.38264
"319","Southern","Tracking",0.05,0,0.01,20,4.6,1531.38264,0.6,816,1531.38264,1531.38264
"320","Southern","Tracking",0.05,0,0.01,21,4.6,189.38264,0.5,680,189.38264,189.38264
"321","Southern","Tracking",0.05,0,0.01,22,4.6,869.38264,0.5,680,869.38264,869.38264
"322","Southern","Tracking",0.05,0,0.01,23,4.6,1549.38264,0.5,680,1549.38264,1549.38264
"323","Southern","Tracking",0.05,0,0.01,17,6.4,697.382639999998,0.7,952,697.382639999998,697.382639999998
"324","Southern","Tracking",0.05,0,0.01,18,6.4,1649.38264,0.7,952,1649.38264,1649.38264
"325","Southern","Tracking",0.05,0,0.01,19,6.4,715.38264,0.6,816,715.38264,715.38264
"326","Southern","Tracking",0.05,0,0.01,20,6.4,1531.38264,0.6,816,1531.38264,1531.38264
"327","Southern","Tracking",0.05,0,0.01,21,6.4,189.38264,0.5,680,189.38264,189.38264
"328","Southern","Tracking",0.05,0,0.01,22,6.4,869.38264,0.5,680,869.38264,869.38264
"329","Southern","Tracking",0.05,0,0.01,23,6.4,1549.38264,0.5,680,1549.38264,1549.38264
"330","Southern","Tracking",0.05,0,0.01,17,8.2,697.382639999998,0.7,952,697.382639999998,697.382639999998
"331","Southern","Tracking",0.05,0,0.01,18,8.2,1649.38264,0.7,952,1649.38264,1649.38264
"332","Southern","Tracking",0.05,0,0.01,19,8.2,715.38264,0.6,816,715.38264,715.38264
"333","Southern","Tracking",0.05,0,0.01,20,8.2,1531.38264,0.6,816,1531.38264,1531.38264
"334","Southern","Tracking",0.05,0,0.01,21,8.2,189.38264,0.5,680,189.38264,189.38264
"335","Southern","Tracking",0.05,0,0.01,22,8.2,869.38264,0.5,680,869.38264,869.38264
"336","Southern","Tracking",0.05,0,0.01,23,8.2,1549.38264,0.5,680,1549.38264,1549.38264
"337","Black Belt","Fixed",0.1,59,0.01,17,4.6,697.382639999998,0.7,952,-2074.27665464432,697.382639999998
"338","Black Belt","Fixed",0.1,59,0.01,18,4.6,1649.38264,0.7,952,-1122.27665464433,1649.38264
"339","Black Belt","Fixed",0.1,59,0.01,19,4.6,715.38264,0.6,816,-2056.27665464432,715.38264
"340","Black Belt","Fixed",0.1,59,0.01,20,4.6,1531.38264,0.6,816,-1240.27665464432,1531.38264
"341","Black Belt","Fixed",0.1,59,0.01,21,4.6,189.38264,0.5,680,-2582.27665464432,189.38264
"342","Black Belt","Fixed",0.1,59,0.01,22,4.6,869.38264,0.5,680,-1902.27665464432,869.38264
"343","Black Belt","Fixed",0.1,59,0.01,23,4.6,1549.38264,0.5,680,-1222.27665464432,1549.38264
"344","Black Belt","Fixed",0.1,59,0.01,17,6.4,697.382639999998,0.7,952,-2551.55520963933,697.382639999998
"345","Black Belt","Fixed",0.1,59,0.01,18,6.4,1649.38264,0.7,952,-1599.55520963933,1649.38264
"346","Black Belt","Fixed",0.1,59,0.01,19,6.4,715.38264,0.6,816,-2533.55520963933,715.38264
"347","Black Belt","Fixed",0.1,59,0.01,20,6.4,1531.38264,0.6,816,-1717.55520963933,1531.38264
"348","Black Belt","Fixed",0.1,59,0.01,21,6.4,189.38264,0.5,680,-3059.55520963933,189.38264
"349","Black Belt","Fixed",0.1,59,0.01,22,6.4,869.38264,0.5,680,-2379.55520963933,869.38264
"350","Black Belt","Fixed",0.1,59,0.01,23,6.4,1549.38264,0.5,680,-1699.55520963933,1549.38264
"351","Black Belt","Fixed",0.1,59,0.01,17,8.2,697.382639999998,0.7,952,-3444.12809170791,697.382639999998
"352","Black Belt","Fixed",0.1,59,0.01,18,8.2,1649.38264,0.7,952,-2492.12809170791,1649.38264
"353","Black Belt","Fixed",0.1,59,0.01,19,8.2,715.38264,0.6,816,-3426.12809170791,715.38264
"354","Black Belt","Fixed",0.1,59,0.01,20,8.2,1531.38264,0.6,816,-2610.12809170791,1531.38264
"355","Black Belt","Fixed",0.1,59,0.01,21,8.2,189.38264,0.5,680,-3952.12809170791,189.38264
"356","Black Belt","Fixed",0.1,59,0.01,22,8.2,869.38264,0.5,680,-3272.12809170791,869.38264
"357","Black Belt","Fixed",0.1,59,0.01,23,8.2,1549.38264,0.5,680,-2592.12809170791,1549.38264
"358","Black Belt","Tracking",0.1,59,0.01,17,4.6,697.382639999998,0.7,952,-2229.49921191433,697.382639999998
"359","Black Belt","Tracking",0.1,59,0.01,18,4.6,1649.38264,0.7,952,-1277.49921191433,1649.38264
"360","Black Belt","Tracking",0.1,59,0.01,19,4.6,715.38264,0.6,816,-2211.49921191432,715.38264
"361","Black Belt","Tracking",0.1,59,0.01,20,4.6,1531.38264,0.6,816,-1395.49921191432,1531.38264
"362","Black Belt","Tracking",0.1,59,0.01,21,4.6,189.38264,0.5,680,-2737.49921191432,189.38264
"363","Black Belt","Tracking",0.1,59,0.01,22,4.6,869.38264,0.5,680,-2057.49921191432,869.38264
"364","Black Belt","Tracking",0.1,59,0.01,23,4.6,1549.38264,0.5,680,-1377.49921191432,1549.38264
"365","Black Belt","Tracking",0.1,59,0.01,17,6.4,697.382639999998,0.7,952,-2579.7100996704,697.382639999998
"366","Black Belt","Tracking",0.1,59,0.01,18,6.4,1649.38264,0.7,952,-1627.7100996704,1649.38264
"367","Black Belt","Tracking",0.1,59,0.01,19,6.4,715.38264,0.6,816,-2561.7100996704,715.38264
"368","Black Belt","Tracking",0.1,59,0.01,20,6.4,1531.38264,0.6,816,-1745.7100996704,1531.38264
"369","Black Belt","Tracking",0.1,59,0.01,21,6.4,189.38264,0.5,680,-3087.7100996704,189.38264
"370","Black Belt","Tracking",0.1,59,0.01,22,6.4,869.38264,0.5,680,-2407.7100996704,869.38264
"371","Black Belt","Tracking",0.1,59,0.01,23,6.4,1549.38264,0.5,680,-1727.7100996704,1549.38264
"372","Black Belt","Tracking",0.1,59,0.01,17,8.2,697.382639999998,0.7,952,-2929.92098742648,697.382639999998
"373","Black Belt","Tracking",0.1,59,0.01,18,8.2,1649.38264,0.7,952,-1977.92098742648,1649.38264
"374","Black Belt","Tracking",0.1,59,0.01,19,8.2,715.38264,0.6,816,-2911.92098742648,715.38264
"375","Black Belt","Tracking",0.1,59,0.01,20,8.2,1531.38264,0.6,816,-2095.92098742648,1531.38264
"376","Black Belt","Tracking",0.1,59,0.01,21,8.2,189.38264,0.5,680,-3437.92098742648,189.38264
"377","Black Belt","Tracking",0.1,59,0.01,22,8.2,869.38264,0.5,680,-2757.92098742648,869.38264
"378","Black Belt","Tracking",0.1,59,0.01,23,8.2,1549.38264,0.5,680,-2077.92098742648,1549.38264
"379","Central","Fixed",0.1,59,0.01,17,4.6,697.382639999998,0.7,952,-2089.33285464432,697.382639999998
"380","Central","Fixed",0.1,59,0.01,18,4.6,1649.38264,0.7,952,-1137.33285464433,1649.38264
"381","Central","Fixed",0.1,59,0.01,19,4.6,715.38264,0.6,816,-2071.33285464432,715.38264
"382","Central","Fixed",0.1,59,0.01,20,4.6,1531.38264,0.6,816,-1255.33285464432,1531.38264
"383","Central","Fixed",0.1,59,0.01,21,4.6,189.38264,0.5,680,-2597.33285464432,189.38264
"384","Central","Fixed",0.1,59,0.01,22,4.6,869.38264,0.5,680,-1917.33285464432,869.38264
"385","Central","Fixed",0.1,59,0.01,23,4.6,1549.38264,0.5,680,-1237.33285464432,1549.38264
"386","Central","Fixed",0.1,59,0.01,17,6.4,697.382639999998,0.7,952,-2566.61140963933,697.382639999998
"387","Central","Fixed",0.1,59,0.01,18,6.4,1649.38264,0.7,952,-1614.61140963933,1649.38264
"388","Central","Fixed",0.1,59,0.01,19,6.4,715.38264,0.6,816,-2548.61140963933,715.38264
"389","Central","Fixed",0.1,59,0.01,20,6.4,1531.38264,0.6,816,-1732.61140963933,1531.38264
"390","Central","Fixed",0.1,59,0.01,21,6.4,189.38264,0.5,680,-3074.61140963933,189.38264
"391","Central","Fixed",0.1,59,0.01,22,6.4,869.38264,0.5,680,-2394.61140963933,869.38264
"392","Central","Fixed",0.1,59,0.01,23,6.4,1549.38264,0.5,680,-1714.61140963933,1549.38264
"393","Central","Fixed",0.1,59,0.01,17,8.2,697.382639999998,0.7,952,-3459.18429170791,697.382639999998
"394","Central","Fixed",0.1,59,0.01,18,8.2,1649.38264,0.7,952,-2507.18429170791,1649.38264
"395","Central","Fixed",0.1,59,0.01,19,8.2,715.38264,0.6,816,-3441.18429170791,715.38264
"396","Central","Fixed",0.1,59,0.01,20,8.2,1531.38264,0.6,816,-2625.18429170791,1531.38264
"397","Central","Fixed",0.1,59,0.01,21,8.2,189.38264,0.5,680,-3967.18429170791,189.38264
"398","Central","Fixed",0.1,59,0.01,22,8.2,869.38264,0.5,680,-3287.18429170791,869.38264
"399","Central","Fixed",0.1,59,0.01,23,8.2,1549.38264,0.5,680,-2607.18429170791,1549.38264
"400","Central","Tracking",0.1,59,0.01,17,4.6,697.382639999998,0.7,952,-2246.49761191433,697.382639999998
"401","Central","Tracking",0.1,59,0.01,18,4.6,1649.38264,0.7,952,-1294.49761191433,1649.38264
"402","Central","Tracking",0.1,59,0.01,19,4.6,715.38264,0.6,816,-2228.49761191432,715.38264
"403","Central","Tracking",0.1,59,0.01,20,4.6,1531.38264,0.6,816,-1412.49761191432,1531.38264
"404","Central","Tracking",0.1,59,0.01,21,4.6,189.38264,0.5,680,-2754.49761191432,189.38264
"405","Central","Tracking",0.1,59,0.01,22,4.6,869.38264,0.5,680,-2074.49761191432,869.38264
"406","Central","Tracking",0.1,59,0.01,23,4.6,1549.38264,0.5,680,-1394.49761191432,1549.38264
"407","Central","Tracking",0.1,59,0.01,17,6.4,697.382639999998,0.7,952,-2596.7084996704,697.382639999998
"408","Central","Tracking",0.1,59,0.01,18,6.4,1649.38264,0.7,952,-1644.7084996704,1649.38264
"409","Central","Tracking",0.1,59,0.01,19,6.4,715.38264,0.6,816,-2578.7084996704,715.38264
"410","Central","Tracking",0.1,59,0.01,20,6.4,1531.38264,0.6,816,-1762.7084996704,1531.38264
"411","Central","Tracking",0.1,59,0.01,21,6.4,189.38264,0.5,680,-3104.7084996704,189.38264
"412","Central","Tracking",0.1,59,0.01,22,6.4,869.38264,0.5,680,-2424.7084996704,869.38264
"413","Central","Tracking",0.1,59,0.01,23,6.4,1549.38264,0.5,680,-1744.7084996704,1549.38264
"414","Central","Tracking",0.1,59,0.01,17,8.2,697.382639999998,0.7,952,-2946.91938742648,697.382639999998
"415","Central","Tracking",0.1,59,0.01,18,8.2,1649.38264,0.7,952,-1994.91938742648,1649.38264
"416","Central","Tracking",0.1,59,0.01,19,8.2,715.38264,0.6,816,-2928.91938742648,715.38264
"417","Central","Tracking",0.1,59,0.01,20,8.2,1531.38264,0.6,816,-2112.91938742648,1531.38264
"418","Central","Tracking",0.1,59,0.01,21,8.2,189.38264,0.5,680,-3454.91938742648,189.38264
"419","Central","Tracking",0.1,59,0.01,22,8.2,869.38264,0.5,680,-2774.91938742648,869.38264
"420","Central","Tracking",0.1,59,0.01,23,8.2,1549.38264,0.5,680,-2094.91938742648,1549.38264
"421","Northern","Fixed",0.1,59,0.01,17,4.6,697.382639999998,0.7,952,-2112.37365464432,697.382639999998
"422","Northern","Fixed",0.1,59,0.01,18,4.6,1649.38264,0.7,952,-1160.37365464433,1649.38264
"423","Northern","Fixed",0.1,59,0.01,19,4.6,715.38264,0.6,816,-2094.37365464432,715.38264
"424","Northern","Fixed",0.1,59,0.01,20,4.6,1531.38264,0.6,816,-1278.37365464432,1531.38264
"425","Northern","Fixed",0.1,59,0.01,21,4.6,189.38264,0.5,680,-2620.37365464432,189.38264
"426","Northern","Fixed",0.1,59,0.01,22,4.6,869.38264,0.5,680,-1940.37365464432,869.38264
"427","Northern","Fixed",0.1,59,0.01,23,4.6,1549.38264,0.5,680,-1260.37365464432,1549.38264
"428","Northern","Fixed",0.1,59,0.01,17,6.4,697.382639999998,0.7,952,-2589.65220963933,697.382639999998
"429","Northern","Fixed",0.1,59,0.01,18,6.4,1649.38264,0.7,952,-1637.65220963933,1649.38264
"430","Northern","Fixed",0.1,59,0.01,19,6.4,715.38264,0.6,816,-2571.65220963933,715.38264
"431","Northern","Fixed",0.1,59,0.01,20,6.4,1531.38264,0.6,816,-1755.65220963933,1531.38264
"432","Northern","Fixed",0.1,59,0.01,21,6.4,189.38264,0.5,680,-3097.65220963933,189.38264
"433","Northern","Fixed",0.1,59,0.01,22,6.4,869.38264,0.5,680,-2417.65220963933,869.38264
"434","Northern","Fixed",0.1,59,0.01,23,6.4,1549.38264,0.5,680,-1737.65220963933,1549.38264
"435","Northern","Fixed",0.1,59,0.01,17,8.2,697.382639999998,0.7,952,-3482.22509170791,697.382639999998
"436","Northern","Fixed",0.1,59,0.01,18,8.2,1649.38264,0.7,952,-2530.22509170791,1649.38264
"437","Northern","Fixed",0.1,59,0.01,19,8.2,715.38264,0.6,816,-3464.22509170791,715.38264
"438","Northern","Fixed",0.1,59,0.01,20,8.2,1531.38264,0.6,816,-2648.22509170791,1531.38264
"439","Northern","Fixed",0.1,59,0.01,21,8.2,189.38264,0.5,680,-3990.22509170791,189.38264
"440","Northern","Fixed",0.1,59,0.01,22,8.2,869.38264,0.5,680,-3310.22509170791,869.38264
"441","Northern","Fixed",0.1,59,0.01,23,8.2,1549.38264,0.5,680,-2630.22509170791,1549.38264
"442","Northern","Tracking",0.1,59,0.01,17,4.6,697.382639999998,0.7,952,-2280.99241191433,697.382639999998
"443","Northern","Tracking",0.1,59,0.01,18,4.6,1649.38264,0.7,952,-1328.99241191433,1649.38264
"444","Northern","Tracking",0.1,59,0.01,19,4.6,715.38264,0.6,816,-2262.99241191432,715.38264
"445","Northern","Tracking",0.1,59,0.01,20,4.6,1531.38264,0.6,816,-1446.99241191432,1531.38264
"446","Northern","Tracking",0.1,59,0.01,21,4.6,189.38264,0.5,680,-2788.99241191432,189.38264
"447","Northern","Tracking",0.1,59,0.01,22,4.6,869.38264,0.5,680,-2108.99241191432,869.38264
"448","Northern","Tracking",0.1,59,0.01,23,4.6,1549.38264,0.5,680,-1428.99241191432,1549.38264
"449","Northern","Tracking",0.1,59,0.01,17,6.4,697.382639999998,0.7,952,-2631.2032996704,697.382639999998
"450","Northern","Tracking",0.1,59,0.01,18,6.4,1649.38264,0.7,952,-1679.2032996704,1649.38264
"451","Northern","Tracking",0.1,59,0.01,19,6.4,715.38264,0.6,816,-2613.2032996704,715.38264
"452","Northern","Tracking",0.1,59,0.01,20,6.4,1531.38264,0.6,816,-1797.2032996704,1531.38264
"453","Northern","Tracking",0.1,59,0.01,21,6.4,189.38264,0.5,680,-3139.2032996704,189.38264
"454","Northern","Tracking",0.1,59,0.01,22,6.4,869.38264,0.5,680,-2459.2032996704,869.38264
"455","Northern","Tracking",0.1,59,0.01,23,6.4,1549.38264,0.5,680,-1779.2032996704,1549.38264
"456","Northern","Tracking",0.1,59,0.01,17,8.2,697.382639999998,0.7,952,-2981.41418742648,697.382639999998
"457","Northern","Tracking",0.1,59,0.01,18,8.2,1649.38264,0.7,952,-2029.41418742648,1649.38264
"458","Northern","Tracking",0.1,59,0.01,19,8.2,715.38264,0.6,816,-2963.41418742648,715.38264
"459","Northern","Tracking",0.1,59,0.01,20,8.2,1531.38264,0.6,816,-2147.41418742648,1531.38264
"460","Northern","Tracking",0.1,59,0.01,21,8.2,189.38264,0.5,680,-3489.41418742648,189.38264
"461","Northern","Tracking",0.1,59,0.01,22,8.2,869.38264,0.5,680,-2809.41418742648,869.38264
"462","Northern","Tracking",0.1,59,0.01,23,8.2,1549.38264,0.5,680,-2129.41418742648,1549.38264
"463","Southern","Fixed",0.1,59,0.01,17,4.6,697.382639999998,0.7,952,-2068.81525464432,697.382639999998
"464","Southern","Fixed",0.1,59,0.01,18,4.6,1649.38264,0.7,952,-1116.81525464433,1649.38264
"465","Southern","Fixed",0.1,59,0.01,19,4.6,715.38264,0.6,816,-2050.81525464432,715.38264
"466","Southern","Fixed",0.1,59,0.01,20,4.6,1531.38264,0.6,816,-1234.81525464432,1531.38264
"467","Southern","Fixed",0.1,59,0.01,21,4.6,189.38264,0.5,680,-2576.81525464432,189.38264
"468","Southern","Fixed",0.1,59,0.01,22,4.6,869.38264,0.5,680,-1896.81525464432,869.38264
"469","Southern","Fixed",0.1,59,0.01,23,4.6,1549.38264,0.5,680,-1216.81525464432,1549.38264
"470","Southern","Fixed",0.1,59,0.01,17,6.4,697.382639999998,0.7,952,-2546.09380963933,697.382639999998
"471","Southern","Fixed",0.1,59,0.01,18,6.4,1649.38264,0.7,952,-1594.09380963933,1649.38264
"472","Southern","Fixed",0.1,59,0.01,19,6.4,715.38264,0.6,816,-2528.09380963933,715.38264
"473","Southern","Fixed",0.1,59,0.01,20,6.4,1531.38264,0.6,816,-1712.09380963933,1531.38264
"474","Southern","Fixed",0.1,59,0.01,21,6.4,189.38264,0.5,680,-3054.09380963933,189.38264
"475","Southern","Fixed",0.1,59,0.01,22,6.4,869.38264,0.5,680,-2374.09380963933,869.38264
"476","Southern","Fixed",0.1,59,0.01,23,6.4,1549.38264,0.5,680,-1694.09380963933,1549.38264
"477","Southern","Fixed",0.1,59,0.01,17,8.2,697.382639999998,0.7,952,-3438.66669170791,697.382639999998
"478","Southern","Fixed",0.1,59,0.01,18,8.2,1649.38264,0.7,952,-2486.66669170791,1649.38264
"479","Southern","Fixed",0.1,59,0.01,19,8.2,715.38264,0.6,816,-3420.66669170791,715.38264
"480","Southern","Fixed",0.1,59,0.01,20,8.2,1531.38264,0.6,816,-2604.66669170791,1531.38264
"481","Southern","Fixed",0.1,59,0.01,21,8.2,189.38264,0.5,680,-3946.66669170791,189.38264
"482","Southern","Fixed",0.1,59,0.01,22,8.2,869.38264,0.5,680,-3266.66669170791,869.38264
"483","Southern","Fixed",0.1,59,0.01,23,8.2,1549.38264,0.5,680,-2586.66669170791,1549.38264
"484","Southern","Tracking",0.1,59,0.01,17,4.6,697.382639999998,0.7,952,-2219.00801191433,697.382639999998
"485","Southern","Tracking",0.1,59,0.01,18,4.6,1649.38264,0.7,952,-1267.00801191433,1649.38264
"486","Southern","Tracking",0.1,59,0.01,19,4.6,715.38264,0.6,816,-2201.00801191432,715.38264
"487","Southern","Tracking",0.1,59,0.01,20,4.6,1531.38264,0.6,816,-1385.00801191432,1531.38264
"488","Southern","Tracking",0.1,59,0.01,21,4.6,189.38264,0.5,680,-2727.00801191432,189.38264
"489","Southern","Tracking",0.1,59,0.01,22,4.6,869.38264,0.5,680,-2047.00801191432,869.38264
"490","Southern","Tracking",0.1,59,0.01,23,4.6,1549.38264,0.5,680,-1367.00801191432,1549.38264
"491","Southern","Tracking",0.1,59,0.01,17,6.4,697.382639999998,0.7,952,-2569.2188996704,697.382639999998
"492","Southern","Tracking",0.1,59,0.01,18,6.4,1649.38264,0.7,952,-1617.2188996704,1649.38264
"493","Southern","Tracking",0.1,59,0.01,19,6.4,715.38264,0.6,816,-2551.2188996704,715.38264
"494","Southern","Tracking",0.1,59,0.01,20,6.4,1531.38264,0.6,816,-1735.2188996704,1531.38264
"495","Southern","Tracking",0.1,59,0.01,21,6.4,189.38264,0.5,680,-3077.2188996704,189.38264
"496","Southern","Tracking",0.1,59,0.01,22,6.4,869.38264,0.5,680,-2397.2188996704,869.38264
"497","Southern","Tracking",0.1,59,0.01,23,6.4,1549.38264,0.5,680,-1717.2188996704,1549.38264
"498","Southern","Tracking",0.1,59,0.01,17,8.2,697.382639999998,0.7,952,-2919.42978742648,697.382639999998
"499","Southern","Tracking",0.1,59,0.01,18,8.2,1649.38264,0.7,952,-1967.42978742648,1649.38264
"500","Southern","Tracking",0.1,59,0.01,19,8.2,715.38264,0.6,816,-2901.42978742648,715.38264
"501","Southern","Tracking",0.1,59,0.01,20,8.2,1531.38264,0.6,816,-2085.42978742648,1531.38264
"502","Southern","Tracking",0.1,59,0.01,21,8.2,189.38264,0.5,680,-3427.42978742648,189.38264
"503","Southern","Tracking",0.1,59,0.01,22,8.2,869.38264,0.5,680,-2747.42978742648,869.38264
"504","Southern","Tracking",0.1,59,0.01,23,8.2,1549.38264,0.5,680,-2067.42978742648,1549.38264
"505","Black Belt","Fixed",0.15,118,0.01,17,4.6,697.382639999998,0.7,952,-4845.96914928864,697.382639999998
