"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","tav_profit","tavp_wocp"
"2177","Northern","Tracking",0.1,59,0.02,20,8.2,13663.38264,1.2,1632,9725.5277219963,106.145081996303
"2178","Northern","Tracking",0.1,59,0.02,21,8.2,15295.38264,1.2,1632,11357.5277219963,378.145081996303
"2179","Northern","Tracking",0.1,59,0.02,22,8.2,16927.38264,1.2,1632,12989.5277219963,650.145081996303
"2180","Northern","Tracking",0.1,59,0.02,23,8.2,18559.38264,1.2,1632,14621.5277219963,922.145081996303
"2181","Southern","Fixed",0.1,59,0.02,17,4.6,8767.38264,1.2,1632,5950.27045863228,410.88781863228
"2182","Southern","Fixed",0.1,59,0.02,18,4.6,10399.38264,1.2,1632,7582.27045863228,682.88781863228
"2183","Southern","Fixed",0.1,59,0.02,19,4.6,12031.38264,1.2,1632,9214.27045863228,954.88781863228
"2184","Southern","Fixed",0.1,59,0.02,20,4.6,13663.38264,1.2,1632,10846.2704586323,1226.88781863228
"2185","Southern","Fixed",0.1,59,0.02,21,4.6,15295.38264,1.2,1632,12478.2704586323,1498.88781863228
"2186","Southern","Fixed",0.1,59,0.02,22,4.6,16927.38264,1.2,1632,14110.2704586323,1770.88781863228
"2187","Southern","Fixed",0.1,59,0.02,23,4.6,18559.38264,1.2,1632,15742.2704586323,2042.88781863228
"2188","Southern","Fixed",0.1,59,0.02,17,6.4,10381.38264,1.3,1768,6978.69155075505,1439.30891075505
