"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sqav_profit","sqavp_wocp"
"1460","Northern","Fixed",0.1,59,0.025,16,8.2,13728.61702,1.4,1526,9369.72732381582,628.110303815823
"1461","Northern","Fixed",0.1,59,0.025,17,8.2,15254.61702,1.4,1526,10895.7273238158,1064.11030381582
"1462","Northern","Tracking",0.1,59,0.025,11,4.6,6800.36702,1.5,1635,3940.88316160834,649.266141608338
"1463","Northern","Tracking",0.1,59,0.025,12,4.6,7624.61702,1.4,1526,4765.13316160834,383.516141608338
"1464","Northern","Tracking",0.1,59,0.025,13,4.6,9150.61702,1.4,1526,6291.13316160834,819.516141608338
"1465","Northern","Tracking",0.1,59,0.025,14,4.6,9647.86702,1.3,1417,6788.38316160834,226.76614160834
"1466","Northern","Tracking",0.1,59,0.025,15,4.6,11064.86702,1.3,1417,8205.38316160834,553.766141608341
"1467","Northern","Tracking",0.1,59,0.025,16,4.6,12481.86702,1.3,1417,9622.38316160834,880.766141608341
"1468","Northern","Tracking",0.1,59,0.025,17,4.6,13898.86702,1.3,1417,11039.3831616083,1207.76614160834
"1469","Northern","Tracking",0.1,59,0.025,11,6.4,6800.36702,1.5,1635,3511.20513180232,219.588111802321
"1470","Northern","Tracking",0.1,59,0.025,12,6.4,8435.36702,1.5,1635,5146.20513180232,764.588111802321
"1471","Northern","Tracking",0.1,59,0.025,13,6.4,9150.61702,1.4,1526,5861.45513180232,389.838111802321
"1472","Northern","Tracking",0.1,59,0.025,14,6.4,10676.61702,1.4,1526,7387.45513180232,825.838111802321
"1473","Northern","Tracking",0.1,59,0.025,15,6.4,11064.86702,1.3,1417,7775.70513180232,124.088111802323
"1474","Northern","Tracking",0.1,59,0.025,16,6.4,12481.86702,1.3,1417,9192.70513180232,451.088111802323
"1475","Northern","Tracking",0.1,59,0.025,17,6.4,13898.86702,1.3,1417,10609.7051318023,778.088111802323
"1476","Northern","Tracking",0.1,59,0.025,11,8.2,7502.11702,1.6,1744,3783.2771019963,491.660081996303
"1477","Northern","Tracking",0.1,59,0.025,12,8.2,8435.36702,1.5,1635,4716.5271019963,334.910081996303
"1478","Northern","Tracking",0.1,59,0.025,13,8.2,10070.36702,1.5,1635,6351.5271019963,879.910081996303
"1479","Northern","Tracking",0.1,59,0.025,14,8.2,10676.61702,1.4,1526,6957.7771019963,396.160081996303
"1480","Northern","Tracking",0.1,59,0.025,15,8.2,12202.61702,1.4,1526,8483.7771019963,832.160081996304
"1481","Northern","Tracking",0.1,59,0.025,16,8.2,12481.86702,1.3,1417,8763.0271019963,21.4100819963041
"1482","Northern","Tracking",0.1,59,0.025,17,8.2,13898.86702,1.3,1417,10180.0271019963,348.410081996304
"1483","Southern","Fixed",0.1,59,0.025,11,4.6,6098.61702,1.4,1526,3486.01483863228,194.39781863228
"1484","Southern","Fixed",0.1,59,0.025,12,4.6,7624.61702,1.4,1526,5012.01483863228,630.39781863228
"1485","Southern","Fixed",0.1,59,0.025,13,4.6,8230.86702,1.3,1417,5618.26483863228,146.647818632282
"1486","Southern","Fixed",0.1,59,0.025,14,4.6,9647.86702,1.3,1417,7035.26483863228,473.647818632282
"1487","Southern","Fixed",0.1,59,0.025,15,4.6,11064.86702,1.3,1417,8452.26483863228,800.647818632282
"1488","Southern","Fixed",0.1,59,0.025,16,4.6,12481.86702,1.3,1417,9869.26483863228,1127.64781863228
"1489","Southern","Fixed",0.1,59,0.025,17,4.6,12543.11702,1.2,1308,9930.51483863228,98.8978186322802
"1490","Southern","Fixed",0.1,59,0.025,11,6.4,6800.36702,1.5,1635,3602.18593075505,310.568910755053
"1491","Southern","Fixed",0.1,59,0.025,12,6.4,7624.61702,1.4,1526,4426.43593075505,44.8189107550534
"1492","Southern","Fixed",0.1,59,0.025,13,6.4,9150.61702,1.4,1526,5952.43593075505,480.818910755053
"1493","Southern","Fixed",0.1,59,0.025,14,6.4,10676.61702,1.4,1526,7478.43593075505,916.818910755053
"1494","Southern","Fixed",0.1,59,0.025,15,6.4,11064.86702,1.3,1417,7866.68593075505,215.068910755055
"1495","Southern","Fixed",0.1,59,0.025,16,6.4,12481.86702,1.3,1417,9283.68593075505,542.068910755055
"1496","Southern","Fixed",0.1,59,0.025,17,6.4,13898.86702,1.3,1417,10700.6859307551,869.068910755055
"1497","Southern","Fixed",0.1,59,0.025,11,8.2,8203.86702,1.7,1853,3910.57732381582,618.960303815822
"1498","Southern","Fixed",0.1,59,0.025,12,8.2,9246.11702,1.6,1744,4952.82732381582,571.210303815824
"1499","Southern","Fixed",0.1,59,0.025,13,8.2,10070.36702,1.5,1635,5777.07732381582,305.460303815824
"1500","Southern","Fixed",0.1,59,0.025,14,8.2,11705.36702,1.5,1635,7412.07732381582,850.460303815824
"1501","Southern","Fixed",0.1,59,0.025,15,8.2,12202.61702,1.4,1526,7909.32732381582,257.710303815824
"1502","Southern","Fixed",0.1,59,0.025,16,8.2,13728.61702,1.4,1526,9435.32732381582,693.710303815824
"1503","Southern","Fixed",0.1,59,0.025,17,8.2,15254.61702,1.4,1526,10961.3273238158,1129.71030381582
"1504","Southern","Tracking",0.1,59,0.025,11,4.6,6098.61702,1.4,1526,3332.48316160834,40.8661416083387
"1505","Southern","Tracking",0.1,59,0.025,12,4.6,7624.61702,1.4,1526,4858.48316160834,476.866141608339
"1506","Southern","Tracking",0.1,59,0.025,13,4.6,9150.61702,1.4,1526,6384.48316160834,912.866141608339
"1507","Southern","Tracking",0.1,59,0.025,14,4.6,9647.86702,1.3,1417,6881.73316160834,320.116141608341
"1508","Southern","Tracking",0.1,59,0.025,15,4.6,11064.86702,1.3,1417,8298.73316160834,647.11614160834
"1509","Southern","Tracking",0.1,59,0.025,16,4.6,12481.86702,1.3,1417,9715.73316160834,974.11614160834
"1510","Southern","Tracking",0.1,59,0.025,17,4.6,13898.86702,1.3,1417,11132.7331616083,1301.11614160834
"1511","Southern","Tracking",0.1,59,0.025,11,6.4,6800.36702,1.5,1635,3604.55513180232,312.938111802321
"1512","Southern","Tracking",0.1,59,0.025,12,6.4,7624.61702,1.4,1526,4428.80513180232,47.1881118023211
"1513","Southern","Tracking",0.1,59,0.025,13,6.4,9150.61702,1.4,1526,5954.80513180232,483.188111802321
"1514","Southern","Tracking",0.1,59,0.025,14,6.4,10676.61702,1.4,1526,7480.80513180232,919.188111802321
"1515","Southern","Tracking",0.1,59,0.025,15,6.4,11064.86702,1.3,1417,7869.05513180232,217.438111802323
"1516","Southern","Tracking",0.1,59,0.025,16,6.4,12481.86702,1.3,1417,9286.05513180232,544.438111802323
"1517","Southern","Tracking",0.1,59,0.025,17,6.4,13898.86702,1.3,1417,10703.0551318023,871.438111802323
"1518","Southern","Tracking",0.1,59,0.025,11,8.2,7502.11702,1.6,1744,3876.6271019963,585.010081996304
"1519","Southern","Tracking",0.1,59,0.025,12,8.2,8435.36702,1.5,1635,4809.8771019963,428.260081996304
"1520","Southern","Tracking",0.1,59,0.025,13,8.2,9150.61702,1.4,1526,5525.1271019963,53.5100819963036
"1521","Southern","Tracking",0.1,59,0.025,14,8.2,10676.61702,1.4,1526,7051.1271019963,489.510081996304
"1522","Southern","Tracking",0.1,59,0.025,15,8.2,12202.61702,1.4,1526,8577.1271019963,925.510081996303
"1523","Southern","Tracking",0.1,59,0.025,16,8.2,12481.86702,1.3,1417,8856.37710199631,114.760081996306
"1524","Southern","Tracking",0.1,59,0.025,17,8.2,13898.86702,1.3,1417,10273.3771019963,441.760081996306
"1525","Black Belt","Fixed",0.15,118,0.025,11,4.6,8905.61702,1.8,1962,3663.91265726456,372.295637264559
"1526","Black Belt","Fixed",0.15,118,0.025,12,4.6,10056.86702,1.7,1853,4815.16265726456,433.545637264559
"1527","Black Belt","Fixed",0.15,118,0.025,13,4.6,10990.11702,1.6,1744,5748.41265726456,276.79563726456
"1528","Black Belt","Fixed",0.15,118,0.025,14,4.6,12734.11702,1.6,1744,7492.41265726456,930.79563726456
"1529","Black Belt","Fixed",0.15,118,0.025,15,4.6,13340.36702,1.5,1635,8098.66265726456,447.04563726456
"1530","Black Belt","Fixed",0.15,118,0.025,16,4.6,14975.36702,1.5,1635,9733.66265726456,992.04563726456
"1531","Black Belt","Fixed",0.15,118,0.025,17,4.6,15254.61702,1.4,1526,10012.9126572646,181.29563726456
"1532","Black Belt","Fixed",0.15,118,0.025,11,6.4,10309.11702,2,2180,3896.25484151011,604.637821510107
"1533","Black Belt","Fixed",0.15,118,0.025,12,6.4,10867.61702,1.8,1962,4454.7548415101,73.1378215101049
"1534","Black Belt","Fixed",0.15,118,0.025,13,6.4,11909.86702,1.7,1853,5497.0048415101,25.3878215101049
"1535","Black Belt","Fixed",0.15,118,0.025,14,6.4,13762.86702,1.7,1853,7350.0048415101,788.387821510105
"1536","Black Belt","Fixed",0.15,118,0.025,15,6.4,14478.11702,1.6,1744,8065.25484151011,413.637821510107
"1537","Black Belt","Fixed",0.15,118,0.025,16,6.4,16222.11702,1.6,1744,9809.25484151011,1067.63782151011
"1538","Black Belt","Fixed",0.15,118,0.025,17,6.4,16610.36702,1.5,1635,10197.5048415101,365.887821510105
"1539","Black Belt","Fixed",0.15,118,0.025,13,8.2,14669.11702,2,2180,6066.03762763165,594.420607631648
"1540","Black Belt","Fixed",0.15,118,0.025,14,8.2,15820.36702,1.9,2071,7217.28762763165,655.670607631648
"1541","Black Belt","Fixed",0.15,118,0.025,15,8.2,16753.61702,1.8,1962,8150.53762763165,498.920607631646
"1542","Black Belt","Fixed",0.15,118,0.025,16,8.2,17468.86702,1.7,1853,8865.78762763165,124.170607631646
"1543","Black Belt","Fixed",0.15,118,0.025,17,8.2,19321.86702,1.7,1853,10718.7876276316,887.170607631646
"1544","Black Belt","Tracking",0.15,118,0.025,11,4.6,8905.61702,1.8,1962,3341.54930321668,49.9322832166754
"1545","Black Belt","Tracking",0.15,118,0.025,12,4.6,10056.86702,1.7,1853,4492.79930321668,111.182283216675
"1546","Black Belt","Tracking",0.15,118,0.025,13,4.6,11909.86702,1.7,1853,6345.79930321668,874.182283216675
"1547","Black Belt","Tracking",0.15,118,0.025,14,4.6,12734.11702,1.6,1744,7170.04930321668,608.432283216677
"1548","Black Belt","Tracking",0.15,118,0.025,15,4.6,13340.36702,1.5,1635,7776.29930321668,124.682283216677
"1549","Black Belt","Tracking",0.15,118,0.025,16,4.6,14975.36702,1.5,1635,9411.29930321668,669.682283216678
"1550","Black Belt","Tracking",0.15,118,0.025,17,4.6,16610.36702,1.5,1635,11046.2993032167,1214.68228321667
"1551","Black Belt","Tracking",0.15,118,0.025,11,6.4,10309.11702,2,2180,3885.69324360464,594.076223604642
"1552","Black Belt","Tracking",0.15,118,0.025,12,6.4,10867.61702,1.8,1962,4444.19324360464,62.5762236046403
"1553","Black Belt","Tracking",0.15,118,0.025,13,6.4,11909.86702,1.7,1853,5486.44324360464,14.8262236046403
"1554","Black Belt","Tracking",0.15,118,0.025,14,6.4,13762.86702,1.7,1853,7339.44324360464,777.82622360464
"1555","Black Belt","Tracking",0.15,118,0.025,15,6.4,14478.11702,1.6,1744,8054.69324360464,403.076223604642
"1556","Black Belt","Tracking",0.15,118,0.025,16,6.4,16222.11702,1.6,1744,9798.69324360464,1057.07622360464
"1557","Black Belt","Tracking",0.15,118,0.025,17,6.4,16610.36702,1.5,1635,10186.9432436046,355.326223604641
"1558","Black Belt","Tracking",0.15,118,0.025,12,8.2,11678.36702,1.9,2071,4395.58718399261,13.970163992607
"1559","Black Belt","Tracking",0.15,118,0.025,13,8.2,12829.61702,1.8,1962,5546.8371839926,75.2201639926052
"1560","Black Belt","Tracking",0.15,118,0.025,14,8.2,14791.61702,1.8,1962,7508.8371839926,947.220163992605
"1561","Black Belt","Tracking",0.15,118,0.025,15,8.2,15615.86702,1.7,1853,8333.0871839926,681.470163992604
"1562","Black Belt","Tracking",0.15,118,0.025,16,8.2,16222.11702,1.6,1744,8939.33718399261,197.720163992608
"1563","Black Belt","Tracking",0.15,118,0.025,17,8.2,17966.11702,1.6,1744,10683.3371839926,851.720163992604
"1564","Central","Fixed",0.15,118,0.025,11,4.6,8905.61702,1.8,1962,3618.53765726456,326.920637264559
"1565","Central","Fixed",0.15,118,0.025,12,4.6,10056.86702,1.7,1853,4769.78765726456,388.170637264559
"1566","Central","Fixed",0.15,118,0.025,13,4.6,10990.11702,1.6,1744,5703.03765726456,231.42063726456
"1567","Central","Fixed",0.15,118,0.025,14,4.6,12734.11702,1.6,1744,7447.03765726456,885.42063726456
"1568","Central","Fixed",0.15,118,0.025,15,4.6,13340.36702,1.5,1635,8053.28765726456,401.67063726456
"1569","Central","Fixed",0.15,118,0.025,16,4.6,14975.36702,1.5,1635,9688.28765726456,946.67063726456
"1570","Central","Fixed",0.15,118,0.025,17,4.6,15254.61702,1.4,1526,9967.53765726456,135.92063726456
"1571","Central","Fixed",0.15,118,0.025,11,6.4,10309.11702,2,2180,3850.87984151011,559.262821510107
"1572","Central","Fixed",0.15,118,0.025,12,6.4,10867.61702,1.8,1962,4409.3798415101,27.7628215101049
"1573","Central","Fixed",0.15,118,0.025,13,6.4,12829.61702,1.8,1962,6371.3798415101,899.762821510105
"1574","Central","Fixed",0.15,118,0.025,14,6.4,13762.86702,1.7,1853,7304.6298415101,743.012821510105
"1575","Central","Fixed",0.15,118,0.025,15,6.4,14478.11702,1.6,1744,8019.87984151011,368.262821510107
"1576","Central","Fixed",0.15,118,0.025,16,6.4,16222.11702,1.6,1744,9763.87984151011,1022.26282151011
"1577","Central","Fixed",0.15,118,0.025,17,6.4,16610.36702,1.5,1635,10152.1298415101,320.512821510105
"1578","Central","Fixed",0.15,118,0.025,13,8.2,14669.11702,2,2180,6020.66262763165,549.045607631648
"1579","Central","Fixed",0.15,118,0.025,14,8.2,15820.36702,1.9,2071,7171.91262763165,610.295607631648
"1580","Central","Fixed",0.15,118,0.025,15,8.2,16753.61702,1.8,1962,8105.16262763165,453.545607631646
"1581","Central","Fixed",0.15,118,0.025,16,8.2,17468.86702,1.7,1853,8820.41262763165,78.7956076316459
"1582","Central","Fixed",0.15,118,0.025,17,8.2,19321.86702,1.7,1853,10673.4126276316,841.795607631646
"1583","Central","Tracking",0.15,118,0.025,11,4.6,9607.36702,1.9,2071,3992.07430321668,700.457283216678
"1584","Central","Tracking",0.15,118,0.025,12,4.6,10056.86702,1.7,1853,4441.57430321668,59.9572832166759
"1585","Central","Tracking",0.15,118,0.025,13,4.6,11909.86702,1.7,1853,6294.57430321668,822.957283216676
"1586","Central","Tracking",0.15,118,0.025,14,4.6,12734.11702,1.6,1744,7118.82430321668,557.207283216678
"1587","Central","Tracking",0.15,118,0.025,15,4.6,13340.36702,1.5,1635,7725.07430321668,73.4572832166778
"1588","Central","Tracking",0.15,118,0.025,16,4.6,14975.36702,1.5,1635,9360.07430321668,618.457283216678
"1589","Central","Tracking",0.15,118,0.025,17,4.6,16610.36702,1.5,1635,10995.0743032167,1163.45728321668
"1590","Central","Tracking",0.15,118,0.025,11,6.4,10309.11702,2,2180,3834.46824360464,542.851223604643
"1591","Central","Tracking",0.15,118,0.025,12,6.4,10867.61702,1.8,1962,4392.96824360464,11.3512236046408
"1592","Central","Tracking",0.15,118,0.025,13,6.4,12829.61702,1.8,1962,6354.96824360464,883.351223604641
"1593","Central","Tracking",0.15,118,0.025,14,6.4,13762.86702,1.7,1853,7288.21824360464,726.601223604641
"1594","Central","Tracking",0.15,118,0.025,15,6.4,14478.11702,1.6,1744,8003.46824360464,351.851223604643
"1595","Central","Tracking",0.15,118,0.025,16,6.4,16222.11702,1.6,1744,9747.46824360464,1005.85122360464
"1596","Central","Tracking",0.15,118,0.025,17,6.4,16610.36702,1.5,1635,10135.7182436046,304.101223604641
"1597","Central","Tracking",0.15,118,0.025,12,8.2,12489.11702,2,2180,5155.11218399261,773.495163992608
"1598","Central","Tracking",0.15,118,0.025,13,8.2,12829.61702,1.8,1962,5495.61218399261,23.9951639926057
"1599","Central","Tracking",0.15,118,0.025,14,8.2,14791.61702,1.8,1962,7457.61218399261,895.995163992606
"1600","Central","Tracking",0.15,118,0.025,15,8.2,15615.86702,1.7,1853,8281.86218399261,630.245163992606
"1601","Central","Tracking",0.15,118,0.025,16,8.2,16222.11702,1.6,1744,8888.11218399261,146.495163992608
"1602","Central","Tracking",0.15,118,0.025,17,8.2,17966.11702,1.6,1744,10632.1121839926,800.495163992606
"1603","Northern","Fixed",0.15,118,0.025,11,4.6,8905.61702,1.8,1962,3549.13765726456,257.520637264558
"1604","Northern","Fixed",0.15,118,0.025,12,4.6,10056.86702,1.7,1853,4700.38765726456,318.770637264558
"1605","Northern","Fixed",0.15,118,0.025,13,4.6,10990.11702,1.6,1744,5633.63765726456,162.02063726456
"1606","Northern","Fixed",0.15,118,0.025,14,4.6,12734.11702,1.6,1744,7377.63765726456,816.02063726456
"1607","Northern","Fixed",0.15,118,0.025,15,4.6,13340.36702,1.5,1635,7983.88765726456,332.27063726456
"1608","Northern","Fixed",0.15,118,0.025,16,4.6,14975.36702,1.5,1635,9618.88765726456,877.270637264561
"1609","Northern","Fixed",0.15,118,0.025,17,4.6,15254.61702,1.4,1526,9898.13765726456,66.5206372645607
"1610","Northern","Fixed",0.15,118,0.025,11,6.4,10309.11702,2,2180,3781.47984151011,489.862821510106
"1611","Northern","Fixed",0.15,118,0.025,12,6.4,11678.36702,1.9,2071,5150.72984151011,769.112821510106
"1612","Northern","Fixed",0.15,118,0.025,13,6.4,12829.61702,1.8,1962,6301.9798415101,830.362821510104
"1613","Northern","Fixed",0.15,118,0.025,14,6.4,13762.86702,1.7,1853,7235.2298415101,673.612821510104
"1614","Northern","Fixed",0.15,118,0.025,15,6.4,14478.11702,1.6,1744,7950.47984151011,298.862821510106
"1615","Northern","Fixed",0.15,118,0.025,16,6.4,16222.11702,1.6,1744,9694.47984151011,952.862821510107
"1616","Northern","Fixed",0.15,118,0.025,17,6.4,16610.36702,1.5,1635,10082.7298415101,251.112821510103
"1617","Northern","Fixed",0.15,118,0.025,13,8.2,14669.11702,2,2180,5951.26262763165,479.645607631648
"1618","Northern","Fixed",0.15,118,0.025,14,8.2,15820.36702,1.9,2071,7102.51262763165,540.895607631648
"1619","Northern","Fixed",0.15,118,0.025,15,8.2,16753.61702,1.8,1962,8035.76262763165,384.145607631646
"1620","Northern","Fixed",0.15,118,0.025,16,8.2,17468.86702,1.7,1853,8751.01262763165,9.39560763164627
"1621","Northern","Fixed",0.15,118,0.025,17,8.2,19321.86702,1.7,1853,10604.0126276316,772.395607631646
"1622","Northern","Tracking",0.15,118,0.025,11,4.6,9607.36702,1.9,2071,3887.22430321668,595.607283216677
"1623","Northern","Tracking",0.15,118,0.025,12,4.6,10867.61702,1.8,1962,5147.47430321668,765.857283216676
"1624","Northern","Tracking",0.15,118,0.025,13,4.6,11909.86702,1.7,1853,6189.72430321668,718.107283216676
"1625","Northern","Tracking",0.15,118,0.025,14,4.6,12734.11702,1.6,1744,7013.97430321668,452.357283216677
"1626","Northern","Tracking",0.15,118,0.025,15,4.6,14478.11702,1.6,1744,8757.97430321668,1106.35728321668
"1627","Northern","Tracking",0.15,118,0.025,16,4.6,14975.36702,1.5,1635,9255.22430321668,513.607283216677
"1628","Northern","Tracking",0.15,118,0.025,17,4.6,16610.36702,1.5,1635,10890.2243032167,1058.60728321668
"1629","Northern","Tracking",0.15,118,0.025,11,6.4,10309.11702,2,2180,3729.61824360464,438.001223604642
"1630","Northern","Tracking",0.15,118,0.025,12,6.4,11678.36702,1.9,2071,5098.86824360464,717.251223604642
"1631","Northern","Tracking",0.15,118,0.025,13,6.4,12829.61702,1.8,1962,6250.11824360464,778.50122360464
"1632","Northern","Tracking",0.15,118,0.025,14,6.4,13762.86702,1.7,1853,7183.36824360464,621.75122360464
"1633","Northern","Tracking",0.15,118,0.025,15,6.4,14478.11702,1.6,1744,7898.61824360464,247.001223604642
"1634","Northern","Tracking",0.15,118,0.025,16,6.4,16222.11702,1.6,1744,9642.61824360464,901.001223604642
"1635","Northern","Tracking",0.15,118,0.025,17,6.4,16610.36702,1.5,1635,10030.8682436046,199.25122360464
"1636","Northern","Tracking",0.15,118,0.025,12,8.2,12489.11702,2,2180,5050.26218399261,668.645163992607
