"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sbav_profit","sbavp_wocp"
"236","Central","Tracking",0.15,118,0.01,7,8.2,13825.23003,1.5,4612.5,5114.93019399261,323.975163992609
"237","Central","Tracking",0.15,118,0.01,8,8.2,18437.73003,1.5,4612.5,9727.43019399261,1861.47516399261
"238","Central","Tracking",0.15,118,0.01,9,8.2,20628.37503,1.4,4305,11918.0751939926,977.120163992609
"239","Northern","Fixed",0.15,118,0.01,4,4.6,2640.79503,1.8,5535,-3863.97933273544,570.06563726456
"240","Northern","Fixed",0.15,118,0.01,5,4.6,5792.08503,1.6,4920,-712.689332735438,646.355637264561
"241","Northern","Fixed",0.15,118,0.01,6,4.6,9212.73003,1.5,4612.5,2707.95566726456,992.000637264561
"242","Northern","Fixed",0.15,118,0.01,7,4.6,12018.37503,1.4,4305,5513.60066726456,722.645637264562
"243","Northern","Fixed",0.15,118,0.01,8,4.6,16323.37503,1.4,4305,9818.60066726456,1952.64563726456
"244","Northern","Fixed",0.15,118,0.01,9,4.6,18206.52003,1.3,3997.5,11701.7456672646,760.790637264559
"245","Northern","Fixed",0.15,118,0.01,4,6.4,3525.15003,1.9,5842.5,-4150.78214848989,283.262821510109
"246","Northern","Fixed",0.15,118,0.01,5,6.4,6983.94003,1.7,5227.5,-691.992148489892,667.052821510107
"247","Northern","Fixed",0.15,118,0.01,6,6.4,10712.08503,1.6,4920,3036.15285151011,1320.19782151011
"248","Northern","Fixed",0.15,118,0.01,7,6.4,13825.23003,1.5,4612.5,6149.29785151011,1358.34282151011
"249","Northern","Fixed",0.15,118,0.01,8,6.4,16323.37503,1.4,4305,8647.44285151011,781.487821510109
"250","Northern","Fixed",0.15,118,0.01,9,6.4,20628.37503,1.4,4305,12952.4428515101,2011.48782151011
"251","Northern","Fixed",0.15,118,0.01,5,8.2,9367.65003,1.9,5842.5,-498.499362368348,860.545607631651
"252","Northern","Fixed",0.15,118,0.01,6,8.2,12211.44003,1.7,5227.5,2345.29063763165,629.335607631649
"253","Northern","Fixed",0.15,118,0.01,7,8.2,15632.08503,1.6,4920,5765.93563763165,974.980607631649
"254","Northern","Fixed",0.15,118,0.01,8,8.2,18437.73003,1.5,4612.5,8571.58063763165,705.625607631649
"255","Northern","Fixed",0.15,118,0.01,9,8.2,23050.23003,1.5,4612.5,13184.0806376317,2243.12560763165
"256","Northern","Tracking",0.15,118,0.01,4,4.6,2640.79503,1.8,5535,-4392.73268678332,41.3122832166773
"257","Northern","Tracking",0.15,118,0.01,5,4.6,5792.08503,1.6,4920,-1241.44268678332,117.602283216678
"258","Northern","Tracking",0.15,118,0.01,6,4.6,9212.73003,1.5,4612.5,2179.20231321668,463.247283216679
"259","Northern","Tracking",0.15,118,0.01,7,4.6,12018.37503,1.4,4305,4984.84731321668,193.892283216679
"260","Northern","Tracking",0.15,118,0.01,8,4.6,16323.37503,1.4,4305,9289.84731321668,1423.89228321668
"261","Northern","Tracking",0.15,118,0.01,9,4.6,18206.52003,1.3,3997.5,11172.9923132167,232.037283216676
"262","Northern","Tracking",0.15,118,0.01,4,6.4,3525.15003,1.9,5842.5,-4367.73374639535,66.3112236046454
"263","Northern","Tracking",0.15,118,0.01,5,6.4,6983.94003,1.7,5227.5,-908.943746395356,450.101223604643
"264","Northern","Tracking",0.15,118,0.01,6,6.4,10712.08503,1.6,4920,2819.20125360464,1103.24622360464
"265","Northern","Tracking",0.15,118,0.01,7,6.4,13825.23003,1.5,4612.5,5932.34625360464,1141.39122360464
"266","Northern","Tracking",0.15,118,0.01,8,6.4,16323.37503,1.4,4305,8430.49125360464,564.536223604644
"267","Northern","Tracking",0.15,118,0.01,9,6.4,20628.37503,1.4,4305,12735.4912536046,1794.53622360464
"268","Northern","Tracking",0.15,118,0.01,4,8.2,4409.50503,2,6150,-4342.73480600739,91.3101639926062
"269","Northern","Tracking",0.15,118,0.01,5,8.2,8175.79503,1.8,5535,-576.444806007392,782.600163992607
"270","Northern","Tracking",0.15,118,0.01,6,8.2,10712.08503,1.6,4920,1959.84519399261,243.890163992608
"271","Northern","Tracking",0.15,118,0.01,7,8.2,13825.23003,1.5,4612.5,5072.99019399261,282.035163992608
"272","Northern","Tracking",0.15,118,0.01,8,8.2,18437.73003,1.5,4612.5,9685.49019399261,1819.53516399261
"273","Northern","Tracking",0.15,118,0.01,9,8.2,20628.37503,1.4,4305,11876.1351939926,935.180163992609
"274","Southern","Fixed",0.15,118,0.01,4,4.6,2640.79503,1.8,5535,-3811.50933273544,622.53563726456
"275","Southern","Fixed",0.15,118,0.01,5,4.6,5792.08503,1.6,4920,-660.219332735438,698.825637264561
"276","Southern","Fixed",0.15,118,0.01,6,4.6,9212.73003,1.5,4612.5,2760.42566726456,1044.47063726456
"277","Southern","Fixed",0.15,118,0.01,7,4.6,12018.37503,1.4,4305,5566.07066726456,775.115637264562
"278","Southern","Fixed",0.15,118,0.01,8,4.6,16323.37503,1.4,4305,9871.07066726456,2005.11563726456
"279","Southern","Fixed",0.15,118,0.01,9,4.6,18206.52003,1.3,3997.5,11754.2156672646,813.260637264559
"280","Southern","Fixed",0.15,118,0.01,4,6.4,3525.15003,1.9,5842.5,-4098.31214848989,335.73282151011
"281","Southern","Fixed",0.15,118,0.01,5,6.4,6983.94003,1.7,5227.5,-639.522148489892,719.522821510107
"282","Southern","Fixed",0.15,118,0.01,6,6.4,10712.08503,1.6,4920,3088.62285151011,1372.66782151011
"283","Southern","Fixed",0.15,118,0.01,7,6.4,13825.23003,1.5,4612.5,6201.76785151011,1410.81282151011
"284","Southern","Fixed",0.15,118,0.01,8,6.4,16323.37503,1.4,4305,8699.91285151011,833.957821510108
"285","Southern","Fixed",0.15,118,0.01,9,6.4,20628.37503,1.4,4305,13004.9128515101,2063.95782151011
"286","Southern","Fixed",0.15,118,0.01,5,8.2,9367.65003,1.9,5842.5,-446.029362368348,913.015607631651
"287","Southern","Fixed",0.15,118,0.01,6,8.2,12211.44003,1.7,5227.5,2397.76063763165,681.805607631648
"288","Southern","Fixed",0.15,118,0.01,7,8.2,15632.08503,1.6,4920,5818.40563763165,1027.45060763165
"289","Southern","Fixed",0.15,118,0.01,8,8.2,18437.73003,1.5,4612.5,8624.05063763165,758.095607631649
"290","Southern","Fixed",0.15,118,0.01,9,8.2,23050.23003,1.5,4612.5,13236.5506376316,2295.59560763165
"291","Southern","Tracking",0.15,118,0.01,4,4.6,2640.79503,1.8,5535,-4317.66268678332,116.382283216677
"292","Southern","Tracking",0.15,118,0.01,5,4.6,5792.08503,1.6,4920,-1166.37268678332,192.672283216678
"293","Southern","Tracking",0.15,118,0.01,6,4.6,9212.73003,1.5,4612.5,2254.27231321668,538.317283216678
"294","Southern","Tracking",0.15,118,0.01,7,4.6,12018.37503,1.4,4305,5059.91731321668,268.962283216679
"295","Southern","Tracking",0.15,118,0.01,8,4.6,16323.37503,1.4,4305,9364.91731321668,1498.96228321668
"296","Southern","Tracking",0.15,118,0.01,9,4.6,18206.52003,1.3,3997.5,11248.0623132167,307.107283216676
"297","Southern","Tracking",0.15,118,0.01,4,6.4,3525.15003,1.9,5842.5,-4292.66374639535,141.381223604645
"298","Southern","Tracking",0.15,118,0.01,5,6.4,6983.94003,1.7,5227.5,-833.873746395357,525.171223604642
"299","Southern","Tracking",0.15,118,0.01,6,6.4,10712.08503,1.6,4920,2894.27125360464,1178.31622360464
"300","Southern","Tracking",0.15,118,0.01,7,6.4,13825.23003,1.5,4612.5,6007.41625360464,1216.46122360464
"301","Southern","Tracking",0.15,118,0.01,8,6.4,16323.37503,1.4,4305,8505.56125360464,639.606223604644
"302","Southern","Tracking",0.15,118,0.01,9,6.4,20628.37503,1.4,4305,12810.5612536046,1869.60622360464
"303","Southern","Tracking",0.15,118,0.01,4,8.2,4409.50503,2,6150,-4267.66480600739,166.380163992606
"304","Southern","Tracking",0.15,118,0.01,5,8.2,8175.79503,1.8,5535,-501.374806007392,857.670163992607
"305","Southern","Tracking",0.15,118,0.01,6,8.2,10712.08503,1.6,4920,2034.91519399261,318.960163992608
"306","Southern","Tracking",0.15,118,0.01,7,8.2,13825.23003,1.5,4612.5,5148.06019399261,357.105163992608
"307","Southern","Tracking",0.15,118,0.01,8,8.2,18437.73003,1.5,4612.5,9760.56019399261,1894.60516399261
"308","Southern","Tracking",0.15,118,0.01,9,8.2,20628.37503,1.4,4305,11951.2051939926,1010.25016399261
"309","Black Belt","Fixed",0.2,177,0.01,5,4.6,9367.65003,1.9,5842.5,-320.686514103154,1038.35845589685
"310","Black Belt","Fixed",0.2,177,0.01,6,4.6,12211.44003,1.7,5227.5,2523.10348589684,807.148455896842
"311","Black Belt","Fixed",0.2,177,0.01,7,4.6,15632.08503,1.6,4920,5943.74848589684,1152.79345589684
"312","Black Belt","Fixed",0.2,177,0.01,8,4.6,18437.73003,1.5,4612.5,8749.39348589684,883.438455896843
"313","Black Belt","Fixed",0.2,177,0.01,9,4.6,23050.23003,1.5,4612.5,13361.8934858968,2420.93845589684
"314","Black Belt","Fixed",0.2,177,0.01,5,6.4,10559.50503,2,6150,-885.568237734838,473.476732265161
"315","Black Belt","Fixed",0.2,177,0.01,6,6.4,13710.79503,1.8,5535,2265.72176226516,549.766732265161
"316","Black Belt","Fixed",0.2,177,0.01,7,6.4,17438.94003,1.7,5227.5,5993.86676226516,1202.91173226516
"317","Black Belt","Fixed",0.2,177,0.01,8,6.4,20552.08503,1.6,4920,9107.01176226516,1241.05673226516
"318","Black Belt","Fixed",0.2,177,0.01,9,6.4,23050.23003,1.5,4612.5,11605.1567622652,664.201732265163
"319","Black Belt","Fixed",0.2,177,0.01,6,8.2,16709.50503,2,6150,1979.10594144747,263.150911447472
"320","Black Belt","Fixed",0.2,177,0.01,7,8.2,21052.65003,1.9,5842.5,6322.25094144748,1531.29591144748
"321","Black Belt","Fixed",0.2,177,0.01,8,8.2,22666.44003,1.7,5227.5,7936.04094144747,70.0859114474733
"322","Black Belt","Fixed",0.2,177,0.01,9,8.2,27893.94003,1.7,5227.5,13163.5409414475,2222.58591144747
"323","Black Belt","Tracking",0.2,177,0.01,5,4.6,9367.65003,1.9,5842.5,-1089.05654517498,269.988424825018
"324","Black Belt","Tracking",0.2,177,0.01,6,4.6,12211.44003,1.7,5227.5,1754.73345482502,38.7784248250155
"325","Black Belt","Tracking",0.2,177,0.01,7,4.6,15632.08503,1.6,4920,5175.37845482502,384.423424825016
"326","Black Belt","Tracking",0.2,177,0.01,8,4.6,18437.73003,1.5,4612.5,7981.02345482502,115.068424825016
"327","Black Belt","Tracking",0.2,177,0.01,9,4.6,23050.23003,1.5,4612.5,12593.523454825,1652.56842482502
"328","Black Belt","Tracking",0.2,177,0.01,5,6.4,10559.50503,2,6150,-1186.23563459304,172.809335406962
"329","Black Belt","Tracking",0.2,177,0.01,6,6.4,13710.79503,1.8,5535,1965.05436540696,249.099335406963
"330","Black Belt","Tracking",0.2,177,0.01,7,6.4,17438.94003,1.7,5227.5,5693.19936540696,902.244335406964
"331","Black Belt","Tracking",0.2,177,0.01,8,6.4,20552.08503,1.6,4920,8806.34436540697,940.389335406964
"332","Black Belt","Tracking",0.2,177,0.01,9,6.4,23050.23003,1.5,4612.5,11304.489365407,363.534335406965
"333","Black Belt","Tracking",0.2,177,0.01,6,8.2,15210.15003,1.9,5842.5,2175.37527598891,459.420245988911
"334","Black Belt","Tracking",0.2,177,0.01,7,8.2,19245.79503,1.8,5535,6211.02027598891,1420.06524598891
"335","Black Belt","Tracking",0.2,177,0.01,8,8.2,22666.44003,1.7,5227.5,9631.66527598891,1765.71024598891
"336","Black Belt","Tracking",0.2,177,0.01,9,8.2,25472.08503,1.6,4920,12437.3102759889,1496.35524598891
"337","Central","Fixed",0.2,177,0.01,5,4.6,9367.65003,1.9,5842.5,-347.906514103155,1011.13845589684
"338","Central","Fixed",0.2,177,0.01,6,4.6,12211.44003,1.7,5227.5,2495.88348589684,779.928455896841
"339","Central","Fixed",0.2,177,0.01,7,4.6,15632.08503,1.6,4920,5916.52848589684,1125.57345589684
"340","Central","Fixed",0.2,177,0.01,8,4.6,18437.73003,1.5,4612.5,8722.17348589684,856.218455896842
"341","Central","Fixed",0.2,177,0.01,9,4.6,23050.23003,1.5,4612.5,13334.6734858968,2393.71845589684
"342","Central","Fixed",0.2,177,0.01,5,6.4,10559.50503,2,6150,-912.78823773484,446.256732265159
"343","Central","Fixed",0.2,177,0.01,6,6.4,13710.79503,1.8,5535,2238.50176226516,522.54673226516
"344","Central","Fixed",0.2,177,0.01,7,6.4,17438.94003,1.7,5227.5,5966.64676226516,1175.69173226516
"345","Central","Fixed",0.2,177,0.01,8,6.4,20552.08503,1.6,4920,9079.79176226516,1213.83673226516
"346","Central","Fixed",0.2,177,0.01,9,6.4,23050.23003,1.5,4612.5,11577.9367622652,636.981732265162
"347","Central","Fixed",0.2,177,0.01,6,8.2,16709.50503,2,6150,1951.88594144747,235.930911447471
"348","Central","Fixed",0.2,177,0.01,7,8.2,21052.65003,1.9,5842.5,6295.03094144748,1504.07591144747
"349","Central","Fixed",0.2,177,0.01,8,8.2,22666.44003,1.7,5227.5,7908.82094144747,42.8659114474722
"350","Central","Fixed",0.2,177,0.01,9,8.2,27893.94003,1.7,5227.5,13136.3209414475,2195.36591144747
"351","Central","Tracking",0.2,177,0.01,5,4.6,9367.65003,1.9,5842.5,-1119.77654517498,239.268424825019
"352","Central","Tracking",0.2,177,0.01,6,4.6,12211.44003,1.7,5227.5,1724.01345482502,8.05842482501612
"353","Central","Tracking",0.2,177,0.01,7,4.6,15632.08503,1.6,4920,5144.65845482502,353.703424825017
"354","Central","Tracking",0.2,177,0.01,8,4.6,18437.73003,1.5,4612.5,7950.30345482502,84.348424825017
"355","Central","Tracking",0.2,177,0.01,9,4.6,23050.23003,1.5,4612.5,12562.803454825,1621.84842482502
"356","Central","Tracking",0.2,177,0.01,5,6.4,10559.50503,2,6150,-1216.95563459304,142.089335406963
"357","Central","Tracking",0.2,177,0.01,6,6.4,13710.79503,1.8,5535,1934.33436540696,218.379335406964
"358","Central","Tracking",0.2,177,0.01,7,6.4,17438.94003,1.7,5227.5,5662.47936540697,871.524335406964
"359","Central","Tracking",0.2,177,0.01,8,6.4,20552.08503,1.6,4920,8775.62436540697,909.669335406965
"360","Central","Tracking",0.2,177,0.01,9,6.4,23050.23003,1.5,4612.5,11273.769365407,332.814335406965
"361","Central","Tracking",0.2,177,0.01,6,8.2,15210.15003,1.9,5842.5,2144.65527598891,428.700245988912
"362","Central","Tracking",0.2,177,0.01,7,8.2,19245.79503,1.8,5535,6180.30027598891,1389.34524598891
"363","Central","Tracking",0.2,177,0.01,8,8.2,22666.44003,1.7,5227.5,9600.94527598891,1734.99024598891
"364","Central","Tracking",0.2,177,0.01,9,8.2,25472.08503,1.6,4920,12406.5902759889,1465.63524598891
"365","Northern","Fixed",0.2,177,0.01,5,4.6,9367.65003,1.9,5842.5,-389.536514103154,969.508455896845
"366","Northern","Fixed",0.2,177,0.01,6,4.6,12211.44003,1.7,5227.5,2454.25348589684,738.298455896842
"367","Northern","Fixed",0.2,177,0.01,7,4.6,15632.08503,1.6,4920,5874.89848589684,1083.94345589684
"368","Northern","Fixed",0.2,177,0.01,8,4.6,18437.73003,1.5,4612.5,8680.54348589684,814.588455896843
"369","Northern","Fixed",0.2,177,0.01,9,4.6,23050.23003,1.5,4612.5,13293.0434858968,2352.08845589684
"370","Northern","Fixed",0.2,177,0.01,5,6.4,10559.50503,2,6150,-954.418237734839,404.62673226516
"371","Northern","Fixed",0.2,177,0.01,6,6.4,13710.79503,1.8,5535,2196.87176226516,480.916732265161
"372","Northern","Fixed",0.2,177,0.01,7,6.4,17438.94003,1.7,5227.5,5925.01676226516,1134.06173226516
"373","Northern","Fixed",0.2,177,0.01,8,6.4,20552.08503,1.6,4920,9038.16176226516,1172.20673226516
"374","Northern","Fixed",0.2,177,0.01,9,6.4,23050.23003,1.5,4612.5,11536.3067622652,595.351732265162
"375","Northern","Fixed",0.2,177,0.01,6,8.2,16709.50503,2,6150,1910.25594144747,194.300911447472
"376","Northern","Fixed",0.2,177,0.01,7,8.2,21052.65003,1.9,5842.5,6253.40094144748,1462.44591144748
"377","Northern","Fixed",0.2,177,0.01,8,8.2,22666.44003,1.7,5227.5,7867.19094144747,1.23591144747297
"378","Northern","Fixed",0.2,177,0.01,9,8.2,27893.94003,1.7,5227.5,13094.6909414475,2153.73591144747
"379","Northern","Tracking",0.2,177,0.01,5,4.6,9367.65003,1.9,5842.5,-1182.09654517498,176.948424825019
"380","Northern","Tracking",0.2,177,0.01,6,4.6,13710.79503,1.8,5535,3161.04845482502,1445.09342482502
"381","Northern","Tracking",0.2,177,0.01,7,4.6,15632.08503,1.6,4920,5082.33845482502,291.383424825017
"382","Northern","Tracking",0.2,177,0.01,8,4.6,18437.73003,1.5,4612.5,7887.98345482502,22.0284248250173
"383","Northern","Tracking",0.2,177,0.01,9,4.6,23050.23003,1.5,4612.5,12500.483454825,1559.52842482502
"384","Northern","Tracking",0.2,177,0.01,5,6.4,10559.50503,2,6150,-1279.27563459304,79.7693354069634
"385","Northern","Tracking",0.2,177,0.01,6,6.4,13710.79503,1.8,5535,1872.01436540697,156.059335406964
"386","Northern","Tracking",0.2,177,0.01,7,6.4,17438.94003,1.7,5227.5,5600.15936540697,809.204335406965
"387","Northern","Tracking",0.2,177,0.01,8,6.4,20552.08503,1.6,4920,8713.30436540697,847.349335406965
"388","Northern","Tracking",0.2,177,0.01,9,6.4,23050.23003,1.5,4612.5,11211.449365407,270.494335406966
"389","Northern","Tracking",0.2,177,0.01,6,8.2,15210.15003,1.9,5842.5,2082.33527598891,366.380245988912
"390","Northern","Tracking",0.2,177,0.01,7,8.2,19245.79503,1.8,5535,6117.98027598891,1327.02524598891
"391","Northern","Tracking",0.2,177,0.01,8,8.2,22666.44003,1.7,5227.5,9538.62527598891,1672.67024598891
"392","Northern","Tracking",0.2,177,0.01,9,8.2,25472.08503,1.6,4920,12344.2702759889,1403.31524598891
"393","Southern","Fixed",0.2,177,0.01,5,4.6,9367.65003,1.9,5842.5,-310.836514103155,1048.20845589684
"394","Southern","Fixed",0.2,177,0.01,6,4.6,12211.44003,1.7,5227.5,2532.95348589684,816.998455896841
"395","Southern","Fixed",0.2,177,0.01,7,4.6,15632.08503,1.6,4920,5953.59848589684,1162.64345589684
"396","Southern","Fixed",0.2,177,0.01,8,4.6,18437.73003,1.5,4612.5,8759.24348589684,893.288455896842
"397","Southern","Fixed",0.2,177,0.01,9,4.6,20628.37503,1.4,4305,10949.8884858968,8.93345589684213
"398","Southern","Fixed",0.2,177,0.01,5,6.4,10559.50503,2,6150,-875.71823773484,483.326732265159
"399","Southern","Fixed",0.2,177,0.01,6,6.4,13710.79503,1.8,5535,2275.57176226516,559.61673226516
"400","Southern","Fixed",0.2,177,0.01,7,6.4,17438.94003,1.7,5227.5,6003.71676226516,1212.76173226516
"401","Southern","Fixed",0.2,177,0.01,8,6.4,20552.08503,1.6,4920,9116.86176226516,1250.90673226516
"402","Southern","Fixed",0.2,177,0.01,9,6.4,23050.23003,1.5,4612.5,11615.0067622652,674.051732265161
"403","Southern","Fixed",0.2,177,0.01,6,8.2,16709.50503,2,6150,1988.95594144747,273.000911447471
"404","Southern","Fixed",0.2,177,0.01,7,8.2,21052.65003,1.9,5842.5,6332.10094144748,1541.14591144747
"405","Southern","Fixed",0.2,177,0.01,8,8.2,22666.44003,1.7,5227.5,7945.89094144747,79.9359114474719
"406","Southern","Fixed",0.2,177,0.01,9,8.2,27893.94003,1.7,5227.5,13173.3909414475,2232.43591144747
"407","Southern","Tracking",0.2,177,0.01,5,4.6,9367.65003,1.9,5842.5,-1070.09654517498,288.948424825019
"408","Southern","Tracking",0.2,177,0.01,6,4.6,12211.44003,1.7,5227.5,1773.69345482502,57.7384248250164
"409","Southern","Tracking",0.2,177,0.01,7,4.6,15632.08503,1.6,4920,5194.33845482502,403.383424825017
"410","Southern","Tracking",0.2,177,0.01,8,4.6,18437.73003,1.5,4612.5,7999.98345482502,134.028424825017
"411","Southern","Tracking",0.2,177,0.01,9,4.6,23050.23003,1.5,4612.5,12612.483454825,1671.52842482502
"412","Southern","Tracking",0.2,177,0.01,5,6.4,10559.50503,2,6150,-1167.27563459304,191.769335406963
"413","Southern","Tracking",0.2,177,0.01,6,6.4,13710.79503,1.8,5535,1984.01436540697,268.059335406964
"414","Southern","Tracking",0.2,177,0.01,7,6.4,17438.94003,1.7,5227.5,5712.15936540697,921.204335406965
"415","Southern","Tracking",0.2,177,0.01,8,6.4,20552.08503,1.6,4920,8825.30436540697,959.349335406965
"416","Southern","Tracking",0.2,177,0.01,9,6.4,23050.23003,1.5,4612.5,11323.449365407,382.494335406966
"417","Southern","Tracking",0.2,177,0.01,6,8.2,15210.15003,1.9,5842.5,2194.33527598891,478.380245988912
"418","Southern","Tracking",0.2,177,0.01,7,8.2,19245.79503,1.8,5535,6229.98027598891,1439.02524598891
"419","Southern","Tracking",0.2,177,0.01,8,8.2,22666.44003,1.7,5227.5,9650.62527598891,1784.67024598891
"420","Southern","Tracking",0.2,177,0.01,9,8.2,25472.08503,1.6,4920,12456.2702759889,1515.31524598891
"421","Black Belt","Fixed",0.25,177,0.01,5,4.6,9367.65003,1.9,5842.5,-320.686514103154,1038.35845589685
"422","Black Belt","Fixed",0.25,177,0.01,6,4.6,12211.44003,1.7,5227.5,2523.10348589684,807.148455896842
"423","Black Belt","Fixed",0.25,177,0.01,7,4.6,15632.08503,1.6,4920,5943.74848589684,1152.79345589684
"424","Black Belt","Fixed",0.25,177,0.01,8,4.6,18437.73003,1.5,4612.5,8749.39348589684,883.438455896843
"425","Black Belt","Fixed",0.25,177,0.01,9,4.6,23050.23003,1.5,4612.5,13361.8934858968,2420.93845589684
"426","Black Belt","Fixed",0.25,177,0.01,5,6.4,10559.50503,2,6150,-885.568237734838,473.476732265161
"427","Black Belt","Fixed",0.25,177,0.01,6,6.4,13710.79503,1.8,5535,2265.72176226516,549.766732265161
"428","Black Belt","Fixed",0.25,177,0.01,7,6.4,17438.94003,1.7,5227.5,5993.86676226516,1202.91173226516
"429","Black Belt","Fixed",0.25,177,0.01,8,6.4,20552.08503,1.6,4920,9107.01176226516,1241.05673226516
"430","Black Belt","Fixed",0.25,177,0.01,9,6.4,23050.23003,1.5,4612.5,11605.1567622652,664.201732265163
"431","Black Belt","Fixed",0.25,177,0.01,6,8.2,16709.50503,2,6150,1979.10594144747,263.150911447472
"432","Black Belt","Fixed",0.25,177,0.01,7,8.2,21052.65003,1.9,5842.5,6322.25094144748,1531.29591144748
"433","Black Belt","Fixed",0.25,177,0.01,8,8.2,22666.44003,1.7,5227.5,7936.04094144747,70.0859114474733
"434","Black Belt","Fixed",0.25,177,0.01,9,8.2,27893.94003,1.7,5227.5,13163.5409414475,2222.58591144747
"435","Black Belt","Tracking",0.25,177,0.01,5,4.6,9367.65003,1.9,5842.5,-1089.05654517498,269.988424825018
"436","Black Belt","Tracking",0.25,177,0.01,6,4.6,12211.44003,1.7,5227.5,1754.73345482502,38.7784248250155
"437","Black Belt","Tracking",0.25,177,0.01,7,4.6,15632.08503,1.6,4920,5175.37845482502,384.423424825016
"438","Black Belt","Tracking",0.25,177,0.01,8,4.6,18437.73003,1.5,4612.5,7981.02345482502,115.068424825016
"439","Black Belt","Tracking",0.25,177,0.01,9,4.6,23050.23003,1.5,4612.5,12593.523454825,1652.56842482502
"440","Black Belt","Tracking",0.25,177,0.01,5,6.4,10559.50503,2,6150,-1186.23563459304,172.809335406962
"441","Black Belt","Tracking",0.25,177,0.01,6,6.4,13710.79503,1.8,5535,1965.05436540696,249.099335406963
"442","Black Belt","Tracking",0.25,177,0.01,7,6.4,17438.94003,1.7,5227.5,5693.19936540696,902.244335406964
